GRID_TYPE,GAME_ID,EVENTNUM,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,ASSIST_ID
Shot Chart Detail,42400161,12,201144,Mike Conley,1610612750,Minnesota Timberwolves,1,11,30,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-126,208,1,0,20250419,LAL,MIN,4240016112,300,0,201144|203497|203944|1630162|1630183,0,PS,2025,1629060,-1.0,PF,Wing Stopper,-0.2003875212387063,MISS Conley 24' 3PT Pullup Jump Shot,PG,Primary Ball Handler,0.5056480051439332,
Shot Chart Detail,42400161,88,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,5,19,Missed Shot,Driving Dunk Shot,2PT Field Goal,Mid-Range,Left Side(L),16-24 ft.,19,-186,40,1,0,20250419,LAL,MIN,4240016188,4010,0,203497|1628978|1629675|1630162|1630183,0,PS,2025,1627827|1629060,-8.0,,,,,SG,Shot Creator,2.867581284631017,
Shot Chart Detail,42400161,93,1629675,Naz Reid,1610612750,Minnesota Timberwolves,1,4,12,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,24,1,1,20250419,LAL,MIN,4240016193,4680,0,203497|1628978|1629675|1630162|1630183,0,PS,2025,1629060,-6.0,PF,Wing Stopper,-0.2003875212387063,Reid 5' Driving Layup (2 PTS),C,Movement Shooter,0.5665367312270847,
Shot Chart Detail,42400161,99,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,3,21,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,11,1,1,20250419,LAL,MIN,4240016199,5190,0,203497|1628978|1629675|1630162|1630183,1,PS,2025,1629060,-6.0,PF,Wing Stopper,-0.2003875212387063,Edwards 2' Running Layup (4 PTS) (DiVincenzo 1 AST),SG,Shot Creator,2.867581284631017,1628978.0
Shot Chart Detail,42400161,103,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,1,2,47,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,9,85,1,1,20250419,LAL,MIN,42400161103,5530,0,203497|1628978|1629675|1630162|1630183,0,PS,2025,1629060,-4.0,PF,Wing Stopper,-0.2003875212387063,Edwards 9' Floating Jump Shot (6 PTS),SG,Shot Creator,2.867581284631017,
Shot Chart Detail,42400161,179,1630183,Jaden McDaniels,1610612750,Minnesota Timberwolves,2,8,43,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20250419,LAL,MIN,42400161179,9170,0,201144|203944|1629638|1629675|1630183,0,PS,2025,2544|1629060,5.0,,,,,PF,Stationary Shooter,-0.6040791257403015,
Shot Chart Detail,42400161,220,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,2,6,13,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,64,83,1,0,20250419,LAL,MIN,42400161220,10670,0,203497|1628978|1629638|1629675|1630162,0,PS,2025,1629060,5.0,PF,Wing Stopper,-0.2003875212387063,MISS Edwards 10' Driving Floating Jump Shot,SG,Shot Creator,2.867581284631017,
Shot Chart Detail,42400161,261,1629675,Naz Reid,1610612750,Minnesota Timberwolves,2,3,35,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,16,1,1,20250419,LAL,MIN,42400161261,12250,0,203944|1628978|1629638|1629675|1630162,1,PS,2025,1629060,12.0,PF,Wing Stopper,-0.2003875212387063,Reid 3PT Jump Shot (17 PTS) (Randle 3 AST),C,Movement Shooter,0.5665367312270847,203944.0
Shot Chart Detail,42400161,323,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,10,59,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,28,1,0,20250419,LAL,MIN,42400161323,15010,0,201144|203497|203944|1630162|1630183,0,PS,2025,1629637|1629060,14.0,,,,,SG,Shot Creator,2.867581284631017,
Shot Chart Detail,42400161,344,1630162,Anthony Edwards,1610612750,Minnesota Timberwolves,3,9,10,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,8,1,0,20250419,LAL,MIN,42400161344,16100,0,201144|203497|203944|1630162|1630183,0,PS,2025,2544|1629060,21.0,,,,,SG,Shot Creator,2.867581284631017,
