GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,DEF_POSITION,DEF_ROLE,D_LEBRON,OFF_POSITION,OFF_ROLE,O_LEBRON
Shot Chart Detail,42400101,23,1628389,Bam Adebayo,1610612748,Miami Heat,1,9,43,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Center(C),8-16 ft.,15,13,150,1,0,20250420,CLE,MIA,4240010123,1370,0,202692|203952|1628389|1629639|1642276,0,PS,2025,1630596,PF,Mobile Big,1.7315342260498177,C,Shot Creator,0.2624691170487795
Shot Chart Detail,42400101,51,1628389,Bam Adebayo,1610612748,Miami Heat,1,6,15,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,37,4,1,1,20250420,CLE,MIA,4240010151,3450,0,202692|203952|1628389|1629639|1642276,1,PS,2025,1630596,PF,Mobile Big,1.7315342260498177,C,Shot Creator,0.2624691170487795
Shot Chart Detail,42400101,106,1630558,Davion Mitchell,1610612748,Miami Heat,1,3,7,Made Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,30,46,1,1,20250420,CLE,MIA,42400101106,5330,0,1628389|1629130|1629312|1629639|1630558,0,PS,2025,1630596,PF,Mobile Big,1.7315342260498177,PG,Shot Creator,-1.778082667818452
Shot Chart Detail,42400101,112,1628389,Bam Adebayo,1610612748,Miami Heat,1,2,35,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,146,227,1,0,20250420,CLE,MIA,42400101112,5650,0,203952|1628389|1629130|1629312|1630558,0,PS,2025,1630596,PF,Mobile Big,1.7315342260498177,C,Shot Creator,0.2624691170487795
Shot Chart Detail,42400101,122,1628389,Bam Adebayo,1610612748,Miami Heat,1,1,22,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,20,132,1,0,20250420,CLE,MIA,42400101122,6380,0,203952|1628389|1629130|1629312|1630558,0,PS,2025,1630596,PF,Mobile Big,1.7315342260498177,C,Shot Creator,0.2624691170487795
Shot Chart Detail,42400101,256,203952,Andrew Wiggins,1610612748,Miami Heat,2,2,49,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,134,227,1,0,20250420,CLE,MIA,42400101256,12710,0,203952|1628389|1629130|1629312|1630558,0,PS,2025,1630596,PF,Mobile Big,1.7315342260498177,SF,Shot Creator,0.3507788579772649
Shot Chart Detail,42400101,260,1629130,Duncan Robinson,1610612748,Miami Heat,2,2,31,Made Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,201,167,1,1,20250420,CLE,MIA,42400101260,12890,0,203952|1628389|1629130|1629312|1630558,1,PS,2025,1630596,PF,Mobile Big,1.7315342260498177,SF,Movement Shooter,-0.3644950114127486
Shot Chart Detail,42400101,274,1629312,Haywood Highsmith,1610612748,Miami Heat,2,1,9,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,12,1,1,20250420,CLE,MIA,42400101274,13710,0,203952|1628389|1629130|1629312|1630558,0,PS,2025,1630596,PF,Mobile Big,1.7315342260498177,SF,Stationary Shooter,-2.1572725920183813
Shot Chart Detail,42400101,285,1629639,Tyler Herro,1610612748,Miami Heat,2,0,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,192,184,1,0,20250420,CLE,MIA,42400101285,13970,0,203952|1628389|1629312|1629639|1630558,0,PS,2025,1630596,PF,Mobile Big,1.7315342260498177,SG,Low Minute,1.9286544804632413
Shot Chart Detail,42400101,341,1629639,Tyler Herro,1610612748,Miami Heat,3,8,13,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-38,78,1,0,20250420,CLE,MIA,42400101341,16670,0,202692|203952|1628389|1629639|1642276,0,PS,2025,1630596,PF,Mobile Big,1.7315342260498177,SG,Low Minute,1.9286544804632413
Shot Chart Detail,42400101,422,1629130,Duncan Robinson,1610612748,Miami Heat,3,1,53,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,54,255,1,1,20250420,CLE,MIA,42400101422,20470,0,1628389|1629130|1629312|1629639|1630558,1,PS,2025,1629631|1630596,,,,SF,Movement Shooter,-0.3644950114127486
