PLAYER_ID,PLAYER_NAME,SHOT_ID,GRID_TYPE,GAME_ID,EVENTNUM,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,PLAYERS_ON,assisted,season_type,time,extra,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,opp_team,OPP_ID,ASSIST_ID
1626174,Christian Wood,2210000811,Shot Chart Detail,22100008,11,1610612745,Houston Rockets,1,11,16,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,44,94,1,0,20211020,MIN,HOU,|1626174|1628464|1629645|1630224|1630256,0,REG,,,2022,1630162,0.0,SG,Helper,-0.42,MISS Wood 10' Driving Floating Jump Shot,C,Shot Creator,0.22,MIN,1610612750.0,
1628464,Daniel Theis,2210000825,Shot Chart Detail,22100008,25,1610612745,Houston Rockets,1,10,29,Missed Shot,Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,-1,4,1,0,20211020,MIN,HOU,|1626174|1628464|1629645|1630224|1630256,0,REG,,,2022,,,,,,,C,Stretch Big,-1.66,MIN,1610612750.0,
1626174,Christian Wood,2210000831,Shot Chart Detail,22100008,31,1610612745,Houston Rockets,1,10,13,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,6,1,1,20211020,MIN,HOU,|1626174|1628464|1629645|1630224|1630256,1,REG,,,2022,1629006|1630162,1.0,,,,,C,Shot Creator,0.22,MIN,1610612750.0,1629645.0
1628464,Daniel Theis,2210000836,Shot Chart Detail,22100008,36,1610612745,Houston Rockets,1,9,37,Made Shot,Jump Shot,,Left Corner 3,Left Side(L),24+ ft.,22,-222,18,1,1,20211020,MIN,HOU,|1626174|1628464|1629645|1630224|1630256,1,REG,,,2022,1630162,4.0,SG,Helper,-0.42,Theis 3PT Jump Shot (3 PTS) (Green 1 AST),C,Stretch Big,-1.66,MIN,1610612750.0,1630224.0
1630224,Jalen Green,2210000841,Shot Chart Detail,22100008,41,1610612745,Houston Rockets,1,9,3,Missed Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,11,13,1,0,20211020,MIN,HOU,|1626174|1628464|1629645|1630224|1630256,0,REG,,,2022,1626156|1630183,1.0,,,,,SG,Secondary Ball Handler,-1.0,MIN,1610612750.0,
1626174,Christian Wood,2210000856,Shot Chart Detail,22100008,56,1610612745,Houston Rockets,1,8,9,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-16,74,1,0,20211020,MIN,HOU,|1626174|1628464|1629645|1630224|1630256,0,REG,,,2022,1629006,-3.0,SG,Wing Stopper,1.07,MISS Wood 8' Turnaround Hook Shot,C,Shot Creator,0.22,MIN,1610612750.0,
201569,Eric Gordon,2210000867,Shot Chart Detail,22100008,67,1610612745,Houston Rockets,1,7,44,Made Shot,Driving Floating Jump Shot,,In The Paint (Non-RA),Center(C),8-16 ft.,11,-9,116,1,1,20211020,MIN,HOU,|1628464|1629645|1630224|1630256|201569,0,REG,,,2022,1630162,-2.0,SG,Helper,-0.42,Gordon 12' Driving Floating Jump Shot (2 PTS),SG,Primary Ball Handler,-0.8,MIN,1610612750.0,
1630256,Jae'Sean Tate,2210000872,Shot Chart Detail,22100008,72,1610612745,Houston Rockets,1,7,18,Made Shot,Running Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,-5,8,1,1,20211020,MIN,HOU,|1628464|1629645|1630224|1630256|201569,0,REG,,,2022,1626156|1629006|1630162,0.0,,,,,PF,Athletic Finisher,-0.66,MIN,1610612750.0,
1630256,Jae'Sean Tate,2210000877,Shot Chart Detail,22100008,77,1610612745,Houston Rockets,1,8,23,Missed Shot,Driving Layup Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-10,39,1,0,20211020,MIN,HOU,|1626174|1628464|1629645|1630224|1630256,0,REG,,,2022,1626157|1630162,-3.0,,,,,PF,Athletic Finisher,-0.66,MIN,1610612750.0,
1629645,Kevin Porter Jr.,2210000885,Shot Chart Detail,22100008,85,1610612745,Houston Rockets,1,6,14,Missed Shot,Driving Floating Jump Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-2,63,1,0,20211020,MIN,HOU,|1628464|1629645|1630224|1630256|201569,0,REG,,,2022,1629006|1626157,-4.0,,,,,PG,Shot Creator,-1.06,MIN,1610612750.0,
