GRID_TYPE,GAME_ID,EVENTNUM,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,PLAYERS_ON,assisted,season_type,time,extra,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,opp_team,OPP_ID,ASSIST_ID
Shot Chart Detail,22100016,9,0,Opponent,1610612746,LA Clippers,1,11,35,Missed Shot,Pullup Jump shot,,Above the Break 3,Left Side Center(LC),24+ ft.,24,-173,179,1,0,20211021,GSW,LAC,221000169,|1627826|202331|202339|202694|202704,0,REG,,,2022,202704,0.0,SG,Chaser,-0.7,MISS Poole 25' 3PT Pullup Jump Shot,,,,GSW,1610612744.0,
Shot Chart Detail,22100016,14,0,Opponent,1610612746,LA Clippers,1,11,7,Made Shot,Pullup Jump shot,,Above the Break 3,Right Side Center(RC),24+ ft.,26,110,237,1,1,20211021,GSW,LAC,2210001614,|1627826|202331|202339|202694|202704,1,REG,,,2022,202704,3.0,SG,Chaser,-0.7,Curry 26' 3PT Pullup Jump Shot (3 PTS) (Green 1 AST),,,,GSW,1610612744.0,203110.0
Shot Chart Detail,22100016,17,0,Opponent,1610612746,LA Clippers,1,10,41,Made Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,24,-174,177,1,1,20211021,GSW,LAC,2210001617,|1627826|202331|202339|202694|202704,1,REG,,,2022,202694,4.0,PF,Helper,-1.26,Wiggins 25' 3PT Jump Shot (3 PTS) (Green 2 AST),,,,GSW,1610612744.0,203110.0
Shot Chart Detail,22100016,26,0,Opponent,1610612746,LA Clippers,1,9,46,Made Shot,Jump Shot,,Left Corner 3,Left Side(L),24+ ft.,22,-221,11,1,1,20211021,GSW,LAC,2210001626,|1627826|202331|202339|202694|202704,1,REG,,,2022,202694,5.0,PF,Helper,-1.26,Wiggins 3PT Jump Shot (6 PTS) (Green 3 AST),,,,GSW,1610612744.0,203110.0
Shot Chart Detail,22100016,38,0,Opponent,1610612746,LA Clippers,1,8,54,Made Shot,Jump Shot,,Above the Break 3,Center(C),24+ ft.,25,76,239,1,1,20211021,GSW,LAC,2210001638,|1627826|202331|202339|202694|202704,1,REG,,,2022,202694,6.0,PF,Helper,-1.26,Wiggins 25' 3PT Jump Shot (9 PTS) (Looney 1 AST),,,,GSW,1610612744.0,1626172.0
Shot Chart Detail,22100016,48,0,Opponent,1610612746,LA Clippers,1,8,10,Made Shot,Cutting Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,2,-1,1,1,20211021,GSW,LAC,2210001648,|1627826|202331|202339|202694|202704,1,REG,,,2022,202339,4.0,PG,Point of Attack,0.8,Curry Cutting Layup Shot (5 PTS) (Green 4 AST),,,,GSW,1610612744.0,203110.0
Shot Chart Detail,22100016,57,0,Opponent,1610612746,LA Clippers,1,7,34,Missed Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-181,179,1,0,20211021,GSW,LAC,2210001657,|1627826|202331|202339|202694|202704,0,REG,,,2022,202694,4.0,PF,Helper,-1.26,MISS Wiggins 25' 3PT Jump Shot,,,,GSW,1610612744.0,
Shot Chart Detail,22100016,74,0,Opponent,1610612746,LA Clippers,1,6,38,Made Shot,Jump Shot,,Above the Break 3,Left Side Center(LC),24+ ft.,25,-96,239,1,1,20211021,GSW,LAC,2210001674,|1627826|1628379|202331|202694|202704,1,REG,,,2022,202704,5.0,SG,Chaser,-0.7,Poole 26' 3PT Jump Shot (3 PTS) (Wiggins 1 AST),,,,GSW,1610612744.0,203952.0
Shot Chart Detail,22100016,78,0,Opponent,1610612746,LA Clippers,1,6,17,Made Shot,Pullup Jump shot,,Above the Break 3,Left Side Center(LC),24+ ft.,26,-116,234,1,1,20211021,GSW,LAC,2210001678,|1627826|1628379|202331|202694|202704,1,REG,,,2022,202331,6.0,PF,Helper,1.5,Curry 26' 3PT Pullup Jump Shot (8 PTS) (Green 5 AST),,,,GSW,1610612744.0,203110.0
Shot Chart Detail,22100016,88,0,Opponent,1610612746,LA Clippers,1,5,23,Missed Shot,Jump Shot,,Above the Break 3,Center(C),24+ ft.,24,53,243,1,0,20211021,GSW,LAC,2210001688,|1628379|1629611|202331|202694|202704,0,REG,,,2022,1628379,4.0,SG,Low Activity,-1.19,MISS Poole 25' 3PT Jump Shot,,,,GSW,1610612744.0,
