GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,PLAYERS_ON,assisted,season_type,time,extra,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,opp_team,OPP_ID
Shot Chart Detail,22100001,20,0,Opponent,1610612749,Milwaukee Bucks,1,10,47,Made Shot,Alley Oop Dunk Shot,,Restricted Area,Center(C),Less Than 8 ft.,0,1,4,1,1,20211019,MIL,BKN,2210000120,|1628960|201572|201950|203114|203507,1,REG,,,2022,1628960,2.0,SG,Chaser,-0.02,Claxton Alley Oop Dunk (2 PTS) (Harden 1 AST),,,,BKN,1610612751.0
Shot Chart Detail,22100001,25,0,Opponent,1610612749,Milwaukee Bucks,1,10,16,Missed Shot,Step Back Jump shot,,Above the Break 3,Left Side Center(LC),24+ ft.,27,-213,172,1,0,20211019,MIL,BKN,2210000125,|1628960|201572|201950|203114|203507,0,REG,,,2022,201950,0.0,PG,Point of Attack,0.93,MISS Harden 27' 3PT Step Back Jump Shot,,,,BKN,1610612751.0
Shot Chart Detail,22100001,29,0,Opponent,1610612749,Milwaukee Bucks,1,9,42,Made Shot,Turnaround Jump Shot,,In The Paint (Non-RA),Center(C),8-16 ft.,12,-21,125,1,1,20211019,MIL,BKN,2210000129,|1628960|201572|201950|203114|203507,1,REG,,,2022,203114,-1.0,SF,Helper,0.03,Durant 13' Turnaround Jump Shot (2 PTS) (Harden 2 AST),,,,BKN,1610612751.0
Shot Chart Detail,22100001,41,0,Opponent,1610612749,Milwaukee Bucks,1,8,58,Missed Shot,Pullup Jump shot,,In The Paint (Non-RA),Center(C),8-16 ft.,14,-64,134,1,0,20211019,MIL,BKN,2210000141,|1628960|201572|201950|203114|203507,0,REG,,,2022,1628960|201950,-3.0,,,,,,,,BKN,1610612751.0
Shot Chart Detail,22100001,54,0,Opponent,1610612749,Milwaukee Bucks,1,7,49,Made Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,2,21,15,1,1,20211019,MIL,BKN,2210000154,|1626192|1628960|201950|203114|203507,0,REG,,,2022,203114|1626192,-2.0,,,,,,,,BKN,1610612751.0
Shot Chart Detail,22100001,57,0,Opponent,1610612749,Milwaukee Bucks,1,7,16,Missed Shot,Step Back Jump shot,,Above the Break 3,Right Side Center(RC),24+ ft.,26,176,193,1,0,20211019,MIL,BKN,2210000157,|1626192|1628960|201950|203114|203507,0,REG,,,2022,203507,-5.0,PF,Anchor Big,2.06,MISS Harden 26' 3PT Step Back Jump Shot,,,,BKN,1610612751.0
Shot Chart Detail,22100001,68,0,Opponent,1610612749,Milwaukee Bucks,1,7,0,Missed Shot,Turnaround Jump Shot,,In The Paint (Non-RA),Center(C),8-16 ft.,10,-2,109,1,0,20211019,MIL,BKN,2210000168,|1626192|1628960|201950|203114|203507,0,REG,,,2022,203114,-7.0,SF,Helper,0.03,MISS Durant 11' Turnaround Jump Shot,,,,BKN,1610612751.0
Shot Chart Detail,22100001,71,0,Opponent,1610612749,Milwaukee Bucks,1,6,30,Missed Shot,Cutting Dunk Shot,,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,17,63,1,0,20211019,MIL,BKN,2210000171,|1626192|1628960|201950|203114|203507,0,REG,,,2022,201950,-10.0,PG,Point of Attack,0.93,G. Antetokounmpo BLOCK (1 BLK),,,,BKN,1610612751.0
Shot Chart Detail,22100001,76,0,Opponent,1610612749,Milwaukee Bucks,1,6,3,Made Shot,Alley Oop Layup shot,,Restricted Area,Center(C),Less Than 8 ft.,1,7,15,1,1,20211019,MIL,BKN,2210000176,|1626192|1628960|201950|203114|203507,1,REG,,,2022,201950|1626192,-11.0,,,,,,,,BKN,1610612751.0
Shot Chart Detail,22100001,80,0,Opponent,1610612749,Milwaukee Bucks,1,5,36,Made Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,-7,16,1,1,20211019,MIL,BKN,2210000180,|1626192|1628960|201950|203114|203507,0,REG,,,2022,1626192,-9.0,SF,Helper,-0.07,Harden 2' Driving Layup (2 PTS),,,,BKN,1610612751.0
