GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,PLAYERS_ON,assisted,season_type,time,extra,year,DEF_ID,DEF_POSITION,DEF_ROLE,D_LEBRON,OFF_POSITION,OFF_ROLE,O_LEBRON
Shot Chart Detail,42100111,75,1629684,Grant Williams,1610612751,Boston Celtics,1,6,53,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,10,1,1,20220417,BOS,BKN,4210011175,201142|202681|203083|203552|1628971,1,PS,3070.0,0.0,2022,202681,PG,Chaser,-1.11,PF,Athletic Finisher,-1.75
Shot Chart Detail,42100111,86,201143,Al Horford,1610612751,Boston Celtics,1,6,10,Made Shot,Running Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,16,1,1,20220417,BOS,BKN,4210011186,201142|202681|203083|203552|1628971,1,PS,3500.0,0.0,2022,,,,,C,Versatile Big,0.42
Shot Chart Detail,42100111,101,1629684,Grant Williams,1610612751,Boston Celtics,1,5,25,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,20,1,1,20220417,BOS,BKN,42100111101,201142|202681|203083|203552|1628971,1,PS,3950.0,0.0,2022,202681,PG,Chaser,-1.11,PF,Athletic Finisher,-1.75
Shot Chart Detail,42100111,105,201143,Al Horford,1610612751,Boston Celtics,1,4,57,Missed Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,17,1,0,20220417,BOS,BKN,42100111105,201142|202681|203083|203552|1628971,0,PS,4230.0,0.0,2022,201142,PF,Wing Stopper,-0.22,C,Versatile Big,0.42
Shot Chart Detail,42100111,112,201143,Al Horford,1610612751,Boston Celtics,1,4,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-77,254,1,1,20220417,BOS,BKN,42100111112,201142|202681|203083|203552|1628971,1,PS,4730.0,0.0,2022,203083,C,Anchor Big,1.99,C,Versatile Big,0.42
Shot Chart Detail,42100111,115,1628401,Derrick White,1610612751,Boston Celtics,1,3,36,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,184,180,1,0,20220417,BOS,BKN,42100111115,201142|202681|203083|203552|1628971,0,PS,5040.0,0.0,2022,203552,SG,Low Activity,-0.76,SG,Primary Ball Handler,0.57
Shot Chart Detail,42100111,120,1629684,Grant Williams,1610612751,Boston Celtics,1,3,23,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,227,117,1,0,20220417,BOS,BKN,42100111120,201142|202681|203083|203552|1628971,0,PS,5170.0,0.0,2022,201142,PF,Wing Stopper,-0.22,PF,Athletic Finisher,-1.75
Shot Chart Detail,42100111,134,1628401,Derrick White,1610612751,Boston Celtics,1,2,47,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-26,48,1,0,20220417,BOS,BKN,42100111134,201142|201988|202681|1628971|1629651,0,PS,5530.0,0.0,2022,201988,SG,Chaser,-2.27,SG,Primary Ball Handler,0.57
Shot Chart Detail,42100111,155,1628401,Derrick White,1610612751,Boston Celtics,1,2,17,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-13,17,1,0,20220417,BOS,BKN,42100111155,201142|201609|201988|1629651|1630556,0,PS,5830.0,0.0,2022,201609,PG,Chaser,-0.32,SG,Primary Ball Handler,0.57
Shot Chart Detail,42100111,163,1629684,Grant Williams,1610612751,Boston Celtics,1,1,11,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,21,1,1,20220417,BOS,BKN,42100111163,201142|201609|201988|1629651|1630556,1,PS,6490.0,0.0,2022,201988,SG,Chaser,-2.27,PF,Athletic Finisher,-1.75
Shot Chart Detail,42100111,167,1628401,Derrick White,1610612751,Boston Celtics,1,0,48,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,11,1,1,20220417,BOS,BKN,42100111167,201142|201609|201988|1629651|1630556,1,PS,6720.0,0.0,2022,201609,PG,Chaser,-0.32,SG,Primary Ball Handler,0.57
Shot Chart Detail,42100111,207,1627759,Jaylen Brown,1610612751,Boston Celtics,1,0,0,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,224,71,1,0,20220417,BOS,BKN,42100111207,201609|202681|203552|1628971|1629651,0,PS,7200.0,0.0,2022,201609,PG,Chaser,-0.32,SF,Shot Creator,1.22
Shot Chart Detail,42100111,215,1628401,Derrick White,1610612751,Boston Celtics,2,11,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-119,228,1,0,20220417,BOS,BKN,42100111215,201609|202681|203552|1628971|1629651,0,PS,7330.0,0.0,2022,202681,PG,Chaser,-1.11,SG,Primary Ball Handler,0.57
Shot Chart Detail,42100111,221,1628369,Jayson Tatum,1610612751,Boston Celtics,2,11,7,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,124,231,1,0,20220417,BOS,BKN,42100111221,201609|202681|203552|1628971|1629651,0,PS,7730.0,0.0,2022,202681|203552,,,,SF,Shot Creator,3.33
Shot Chart Detail,42100111,225,1630202,Payton Pritchard,1610612751,Boston Celtics,2,10,41,Made Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,146,223,1,1,20220417,BOS,BKN,42100111225,201609|202681|203552|1628971|1629651,1,PS,7990.0,0.0,2022,203552,SG,Low Activity,-0.76,PG,Secondary Ball Handler,0.58
Shot Chart Detail,42100111,228,1628369,Jayson Tatum,1610612751,Boston Celtics,2,10,14,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,13,1,1,20220417,BOS,BKN,42100111228,201609|202681|203552|1628971|1629651,0,PS,8260.0,0.0,2022,1629651,C,Mobile Big,0.64,SF,Shot Creator,3.33
Shot Chart Detail,42100111,230,1628369,Jayson Tatum,1610612751,Boston Celtics,2,9,42,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-12,21,1,0,20220417,BOS,BKN,42100111230,201609|202681|203552|1628971|1629651,0,PS,8580.0,0.0,2022,1628971,SF,Point of Attack,0.3,SF,Shot Creator,3.33
Shot Chart Detail,42100111,232,1628464,Daniel Theis,1610612751,Boston Celtics,2,9,41,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20220417,BOS,BKN,42100111232,201609|202681|203552|1628971|1629651,0,PS,8590.0,0.0,2022,1628971,SF,Point of Attack,0.3,C,Stretch Big,-1.66
Shot Chart Detail,42100111,238,1628401,Derrick White,1610612751,Boston Celtics,2,9,4,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,10,1,1,20220417,BOS,BKN,42100111238,201609|202681|203552|1628971|1629651,1,PS,8960.0,0.0,2022,202681,PG,Chaser,-1.11,SG,Primary Ball Handler,0.57
Shot Chart Detail,42100111,241,1628464,Daniel Theis,1610612751,Boston Celtics,2,8,27,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,11,1,1,20220417,BOS,BKN,42100111241,201609|202681|203552|1628971|1629651,0,PS,9330.0,0.0,2022,202681|201609,,,,C,Stretch Big,-1.66
Shot Chart Detail,42100111,258,201143,Al Horford,1610612751,Boston Celtics,2,7,59,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,13,13,1,1,20220417,BOS,BKN,42100111258,201142|202681|203083|203552|1628971,1,PS,9610.0,0.0,2022,202681|203552,,,,C,Versatile Big,0.42
Shot Chart Detail,42100111,281,201143,Al Horford,1610612751,Boston Celtics,2,6,25,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,15,1,1,20220417,BOS,BKN,42100111281,201142|202681|203083|203552|1628971,1,PS,10550.0,0.0,2022,1628971,SF,Point of Attack,0.3,C,Versatile Big,0.42
Shot Chart Detail,42100111,289,1627759,Jaylen Brown,1610612751,Boston Celtics,2,5,48,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,36,29,1,1,20220417,BOS,BKN,42100111289,201142|201609|203083|203552|1628971,1,PS,10920.0,0.0,2022,1628971,SF,Point of Attack,0.3,SF,Shot Creator,1.22
Shot Chart Detail,42100111,309,1628369,Jayson Tatum,1610612751,Boston Celtics,2,4,40,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,75,29,1,1,20220417,BOS,BKN,42100111309,201142|201609|201988|1628971|1629651,0,PS,11600.0,0.0,2022,201142,PF,Wing Stopper,-0.22,SF,Shot Creator,3.33
Shot Chart Detail,42100111,315,203935,Marcus Smart,1610612751,Boston Celtics,2,4,14,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,72,26,1,0,20220417,BOS,BKN,42100111315,201142|201609|201988|202681|1629651,0,PS,11860.0,0.0,2022,201609|1629651,,,,PG,Primary Ball Handler,0.63
Shot Chart Detail,42100111,319,1628369,Jayson Tatum,1610612751,Boston Celtics,2,3,53,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,14,147,23,1,1,20220417,BOS,BKN,42100111319,201142|201609|201988|202681|1629651,0,PS,12070.0,0.0,2022,201142,PF,Wing Stopper,-0.22,SF,Shot Creator,3.33
Shot Chart Detail,42100111,321,1628369,Jayson Tatum,1610612751,Boston Celtics,2,3,17,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-91,254,1,1,20220417,BOS,BKN,42100111321,201142|201609|201988|202681|1629651,1,PS,12430.0,0.0,2022,1629651,C,Mobile Big,0.64,SF,Shot Creator,3.33
Shot Chart Detail,42100111,324,1627759,Jaylen Brown,1610612751,Boston Celtics,2,2,59,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,12,1,1,20220417,BOS,BKN,42100111324,201142|201609|201988|202681|1629651,1,PS,12610.0,0.0,2022,202681,PG,Chaser,-1.11,SF,Shot Creator,1.22
Shot Chart Detail,42100111,330,1628369,Jayson Tatum,1610612751,Boston Celtics,2,2,18,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,8,1,1,20220417,BOS,BKN,42100111330,201142|201609|201988|202681|1629651,0,PS,13020.0,0.0,2022,1629651,C,Mobile Big,0.64,SF,Shot Creator,3.33
Shot Chart Detail,42100111,341,203935,Marcus Smart,1610612751,Boston Celtics,2,1,11,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,37,1,0,20220417,BOS,BKN,42100111341,201142|201609|201988|202681|1629651,0,PS,13690.0,0.0,2022,201142,PF,Wing Stopper,-0.22,PG,Primary Ball Handler,0.63
Shot Chart Detail,42100111,347,1628369,Jayson Tatum,1610612751,Boston Celtics,2,0,52,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,190,174,1,0,20220417,BOS,BKN,42100111347,201142|201609|201988|202681|1629651,0,PS,13880.0,0.0,2022,201142|201988,,,,SF,Shot Creator,3.33
Shot Chart Detail,42100111,350,203935,Marcus Smart,1610612751,Boston Celtics,2,0,36,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,10,-78,71,1,0,20220417,BOS,BKN,42100111350,201142|201609|201988|202681|1629651,0,PS,14040.0,0.0,2022,201988|1629651,,,,PG,Primary Ball Handler,0.63
Shot Chart Detail,42100111,353,203935,Marcus Smart,1610612751,Boston Celtics,2,0,35,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,15,1,1,20220417,BOS,BKN,42100111353,201142|201609|201988|202681|1629651,0,PS,14050.0,0.0,2022,201988|201609|1629651,,,,PG,Primary Ball Handler,0.63
Shot Chart Detail,42100111,356,1627759,Jaylen Brown,1610612751,Boston Celtics,2,0,7,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,170,189,1,0,20220417,BOS,BKN,42100111356,201142|201609|201988|202681|1629651,0,PS,14330.0,0.0,2022,202681,PG,Chaser,-1.11,SF,Shot Creator,1.22
Shot Chart Detail,42100111,358,203935,Marcus Smart,1610612751,Boston Celtics,2,0,4,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-6,21,1,1,20220417,BOS,BKN,42100111358,201142|201609|201988|202681|1629651,0,PS,14360.0,0.0,2022,,,,,PG,Primary Ball Handler,0.63
Shot Chart Detail,42100111,361,203935,Marcus Smart,1610612751,Boston Celtics,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Backcourt,Back Court(BC),Back Court Shot,47,-162,442,1,0,20220417,BOS,BKN,42100111361,201142|202681|203083|203552|1628971,0,PS,14400.0,0.0,2022,,,,,PG,Primary Ball Handler,0.63
Shot Chart Detail,42100111,373,201143,Al Horford,1610612751,Boston Celtics,3,11,43,Made Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,43,67,1,1,20220417,BOS,BKN,42100111373,201142|202681|203083|203552|1628971,0,PS,14570.0,0.0,2022,203552,SG,Low Activity,-0.76,C,Versatile Big,0.42
Shot Chart Detail,42100111,378,1627759,Jaylen Brown,1610612751,Boston Celtics,3,11,17,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,25,1,0,20220417,BOS,BKN,42100111378,201142|202681|203083|203552|1628971,0,PS,14830.0,0.0,2022,1628971|203083,,,,SF,Shot Creator,1.22
Shot Chart Detail,42100111,381,1627759,Jaylen Brown,1610612751,Boston Celtics,3,11,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-224,105,1,0,20220417,BOS,BKN,42100111381,201142|202681|203083|203552|1628971,0,PS,14880.0,0.0,2022,,,,,SF,Shot Creator,1.22
Shot Chart Detail,42100111,384,1628369,Jayson Tatum,1610612751,Boston Celtics,3,10,43,Made Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-120,177,1,1,20220417,BOS,BKN,42100111384,201142|202681|203083|203552|1628971,0,PS,15170.0,0.0,2022,201142,PF,Wing Stopper,-0.22,SF,Shot Creator,3.33
Shot Chart Detail,42100111,387,1628369,Jayson Tatum,1610612751,Boston Celtics,3,10,9,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-50,247,1,0,20220417,BOS,BKN,42100111387,201142|202681|203083|203552|1628971,0,PS,15510.0,0.0,2022,203083,C,Anchor Big,1.99,SF,Shot Creator,3.33
Shot Chart Detail,42100111,396,203935,Marcus Smart,1610612751,Boston Celtics,3,10,4,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,4,1,1,20220417,BOS,BKN,42100111396,201142|202681|203083|203552|1628971,0,PS,15560.0,0.0,2022,1628971,SF,Point of Attack,0.3,PG,Primary Ball Handler,0.63
Shot Chart Detail,42100111,401,203935,Marcus Smart,1610612751,Boston Celtics,3,9,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-192,162,1,0,20220417,BOS,BKN,42100111401,201142|202681|203083|203552|1628971,0,PS,16010.0,0.0,2022,202681,PG,Chaser,-1.11,PG,Primary Ball Handler,0.63
Shot Chart Detail,42100111,403,203935,Marcus Smart,1610612751,Boston Celtics,3,9,12,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-151,203,1,1,20220417,BOS,BKN,42100111403,201142|202681|203083|203552|1628971,1,PS,16080.0,0.0,2022,203552,SG,Low Activity,-0.76,PG,Primary Ball Handler,0.63
Shot Chart Detail,42100111,407,1627759,Jaylen Brown,1610612751,Boston Celtics,3,8,23,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,9,20,1,1,20220417,BOS,BKN,42100111407,201142|202681|203083|203552|1628971,1,PS,16570.0,0.0,2022,1628971,SF,Point of Attack,0.3,SF,Shot Creator,1.22
Shot Chart Detail,42100111,415,1628464,Daniel Theis,1610612751,Boston Celtics,3,7,55,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,14,75,122,1,0,20220417,BOS,BKN,42100111415,201142|202681|203083|203552|1628971,0,PS,16850.0,0.0,2022,203552|203083,,,,C,Stretch Big,-1.66
Shot Chart Detail,42100111,417,203935,Marcus Smart,1610612751,Boston Celtics,3,7,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-97,232,1,1,20220417,BOS,BKN,42100111417,201142|202681|203083|203552|1628971,1,PS,16890.0,0.0,2022,203552,SG,Low Activity,-0.76,PG,Primary Ball Handler,0.63
Shot Chart Detail,42100111,421,201143,Al Horford,1610612751,Boston Celtics,3,7,28,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,45,41,1,0,20220417,BOS,BKN,42100111421,201142|202681|203083|203552|1628971,0,PS,17120.0,0.0,2022,203083,C,Anchor Big,1.99,C,Versatile Big,0.42
Shot Chart Detail,42100111,423,201143,Al Horford,1610612751,Boston Celtics,3,7,25,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,34,45,1,0,20220417,BOS,BKN,42100111423,201142|202681|203083|203552|1628971,0,PS,17150.0,0.0,2022,203083,C,Anchor Big,1.99,C,Versatile Big,0.42
Shot Chart Detail,42100111,428,203935,Marcus Smart,1610612751,Boston Celtics,3,6,57,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,-4,1,1,20220417,BOS,BKN,42100111428,201142|202681|203083|203552|1628971,1,PS,17430.0,0.0,2022,201142,PF,Wing Stopper,-0.22,PG,Primary Ball Handler,0.63
Shot Chart Detail,42100111,451,1628369,Jayson Tatum,1610612751,Boston Celtics,3,5,31,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,18,165,72,1,0,20220417,BOS,BKN,42100111451,201142|201609|201988|202681|1629651,0,PS,18290.0,0.0,2022,201142,PF,Wing Stopper,-0.22,SF,Shot Creator,3.33
Shot Chart Detail,42100111,464,1628369,Jayson Tatum,1610612751,Boston Celtics,3,4,47,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,76,243,1,1,20220417,BOS,BKN,42100111464,201142|201609|201988|202681|1629651,1,PS,18730.0,0.0,2022,201142,PF,Wing Stopper,-0.22,SF,Shot Creator,3.33
Shot Chart Detail,42100111,475,1628464,Daniel Theis,1610612751,Boston Celtics,3,3,25,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,227,85,1,0,20220417,BOS,BKN,42100111475,201142|201609|201988|202681|1629651,0,PS,19550.0,0.0,2022,201142,PF,Wing Stopper,-0.22,C,Stretch Big,-1.66
Shot Chart Detail,42100111,486,1628401,Derrick White,1610612751,Boston Celtics,3,2,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,105,236,1,0,20220417,BOS,BKN,42100111486,201142|201609|201988|202681|1629651,0,PS,19930.0,0.0,2022,201142|201988,,,,SG,Primary Ball Handler,0.57
Shot Chart Detail,42100111,488,201143,Al Horford,1610612751,Boston Celtics,3,2,43,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,3,1,1,20220417,BOS,BKN,42100111488,201142|201609|201988|202681|1629651,0,PS,19970.0,0.0,2022,201988,SG,Chaser,-2.27,C,Versatile Big,0.42
Shot Chart Detail,42100111,505,1629684,Grant Williams,1610612751,Boston Celtics,3,1,28,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,3,1,0,20220417,BOS,BKN,42100111505,201142|201609|1628971|1629651|1630556,0,PS,20720.0,0.0,2022,201142,PF,Wing Stopper,-0.22,PF,Athletic Finisher,-1.75
Shot Chart Detail,42100111,507,201143,Al Horford,1610612751,Boston Celtics,3,1,16,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,15,1,0,20220417,BOS,BKN,42100111507,201142|201609|1628971|1629651|1630556,0,PS,20840.0,0.0,2022,1629651,C,Mobile Big,0.64,C,Versatile Big,0.42
Shot Chart Detail,42100111,517,1627759,Jaylen Brown,1610612751,Boston Celtics,3,0,45,Made Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,29,29,1,1,20220417,BOS,BKN,42100111517,201142|201609|1628971|1629651|1630556,1,PS,21150.0,0.0,2022,201609,PG,Chaser,-0.32,SF,Shot Creator,1.22
Shot Chart Detail,42100111,522,1628369,Jayson Tatum,1610612751,Boston Celtics,3,0,7,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-114,229,1,1,20220417,BOS,BKN,42100111522,201142|201609|1628971|1629651|1630556,0,PS,21530.0,0.0,2022,1629651,C,Mobile Big,0.64,SF,Shot Creator,3.33
Shot Chart Detail,42100111,535,1628369,Jayson Tatum,1610612751,Boston Celtics,4,11,18,Missed Shot,Fadeaway Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,170,216,1,0,20220417,BOS,BKN,42100111535,201609|202681|203552|1628971|1629651,0,PS,22020.0,0.0,2022,1628971|1629651,,,,SF,Shot Creator,3.33
Shot Chart Detail,42100111,554,203935,Marcus Smart,1610612751,Boston Celtics,4,9,24,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,224,110,1,0,20220417,BOS,BKN,42100111554,201609|202681|203552|1628971|1629651,0,PS,23160.0,0.0,2022,203552,SG,Low Activity,-0.76,PG,Primary Ball Handler,0.63
