GRID_TYPE,GAME_ID,EVENTNUM,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,PLAYERS_ON,assisted,season_type,time,extra,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,opp_team,OPP_ID,ASSIST_ID
Shot Chart Detail,42100171,9,203915,Spencer Dinwiddie,1610612762,Dallas Mavericks,1,11,29,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,13,96,88,1,1,20220416,DAL,UTA,421001719,201144|202711|203497|1626220|1628378,1,PS,310.0,0.0,2022,1628378,2.0,SG,Chaser,-0.92,Dinwiddie 13' Driving Floating Jump Shot (2 PTS) (Powell 1 AST),PG,Shot Creator,1.2,DAL,1610612742.0,203939.0
Shot Chart Detail,42100171,15,203915,Spencer Dinwiddie,1610612762,Dallas Mavericks,1,10,55,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-64,57,1,0,20220416,DAL,UTA,4210017115,201144|202711|203497|1626220|1628378,0,PS,650.0,0.0,2022,201144,0.0,PG,Point of Attack,1.23,MISS Dinwiddie 9' Driving Floating Jump Shot,PG,Shot Creator,1.2,DAL,1610612742.0,
Shot Chart Detail,42100171,19,1628973,Jalen Brunson,1610612762,Dallas Mavericks,1,10,25,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-36,51,1,0,20220416,DAL,UTA,4210017119,201144|202711|203497|1626220|1628378,0,PS,950.0,0.0,2022,201144,-2.0,PG,Point of Attack,1.23,MISS Brunson 6' Turnaround Jump Shot,SG,Shot Creator,1.1,DAL,1610612742.0,
Shot Chart Detail,42100171,23,1628973,Jalen Brunson,1610612762,Dallas Mavericks,1,10,2,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-62,62,1,0,20220416,DAL,UTA,4210017123,201144|202711|203497|1626220|1628378,0,PS,1180.0,0.0,2022,1628378,-2.0,SG,Chaser,-0.92,MISS Brunson 9' Driving Floating Jump Shot,SG,Shot Creator,1.1,DAL,1610612742.0,
Shot Chart Detail,42100171,27,203493,Reggie Bullock Jr.,1610612762,Dallas Mavericks,1,9,33,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-235,1,1,0,20220416,DAL,UTA,4210017127,201144|202711|203497|1626220|1628378,0,PS,1470.0,0.0,2022,201144,-2.0,PG,Point of Attack,1.23,MISS Bullock 24' 3PT Running Jump Shot,SF,Movement Shooter,-0.44,DAL,1610612742.0,
Shot Chart Detail,42100171,31,203915,Spencer Dinwiddie,1610612762,Dallas Mavericks,1,9,11,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-212,142,1,0,20220416,DAL,UTA,4210017131,201144|202711|203497|1626220|1628378,0,PS,1690.0,0.0,2022,1626220,-2.0,SF,Wing Stopper,0.73,MISS Dinwiddie 26' 3PT Step Back Jump Shot,PG,Shot Creator,1.2,DAL,1610612742.0,
Shot Chart Detail,42100171,37,1628973,Jalen Brunson,1610612762,Dallas Mavericks,1,8,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-103,54,1,0,20220416,DAL,UTA,4210017137,201144|202711|203497|1626220|1628378,0,PS,2200.0,0.0,2022,1628378|201144,-4.0,,,,,SG,Shot Creator,1.1,DAL,1610612742.0,
Shot Chart Detail,42100171,40,1628973,Jalen Brunson,1610612762,Dallas Mavericks,1,7,50,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-27,34,1,1,20220416,DAL,UTA,4210017140,201144|202711|203497|1626220|1628378,0,PS,2500.0,0.0,2022,201144,-4.0,PG,Point of Attack,1.23,Brunson 4' Driving Bank Hook Shot (2 PTS),SG,Shot Creator,1.1,DAL,1610612742.0,
Shot Chart Detail,42100171,43,1628973,Jalen Brunson,1610612762,Dallas Mavericks,1,7,19,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,0,64,1,1,20220416,DAL,UTA,4210017143,201144|202711|203497|1626220|1628378,0,PS,2810.0,0.0,2022,201144,-2.0,PG,Point of Attack,1.23,Brunson 6' Turnaround Jump Shot (4 PTS),SG,Shot Creator,1.1,DAL,1610612742.0,
Shot Chart Detail,42100171,50,203915,Spencer Dinwiddie,1610612762,Dallas Mavericks,1,6,43,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,55,72,1,1,20220416,DAL,UTA,4210017150,202355|202711|1626220|1627863|1628378,0,PS,3170.0,0.0,2022,1627863|202355,0.0,,,,,PG,Shot Creator,1.2,DAL,1610612742.0,
