PLAYER_ID,PLAYER_NAME,SHOT_ID,GRID_TYPE,GAME_ID,GAME_EVENT_ID,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,PLAYERS_ON,assisted,season_type,time,extra,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,opp_team,OPP_ID
201144,Mike Conley,4210017117,Shot Chart Detail,42100171,17,1610612762,Utah Jazz,1,10,41,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,9,71,60,1,1,20220416,DAL,UTA,201144|202711|203497|1626220|1628378,1,PS,790.0,0.0,2022,203493,2.0,SF,Chaser,-0.04,Conley 9' Driving Floating Jump Shot (2 PTS) (Bogdanovic 1 AST),PG,Primary Ball Handler,1.55,DAL,1610612742.0
1628378,Donovan Mitchell,4210017121,Shot Chart Detail,42100171,21,1610612762,Utah Jazz,1,10,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,23,254,1,0,20220416,DAL,UTA,201144|202711|203497|1626220|1628378,0,PS,1080.0,0.0,2022,1628973|1627827,2.0,,,,,SG,Primary Ball Handler,3.2,DAL,1610612742.0
1628378,Donovan Mitchell,4210017125,Shot Chart Detail,42100171,25,1610612762,Utah Jazz,1,9,41,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,97,57,1,0,20220416,DAL,UTA,201144|202711|203497|1626220|1628378,0,PS,1390.0,0.0,2022,1628973,2.0,SG,Chaser,-0.45,MISS Mitchell 11' Driving Finger Roll Layup,SG,Primary Ball Handler,3.2,DAL,1610612742.0
202711,Bojan Bogdanovic,4210017129,Shot Chart Detail,42100171,29,1610612762,Utah Jazz,1,9,24,Missed Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-85,245,1,0,20220416,DAL,UTA,201144|202711|203497|1626220|1628378,0,PS,1560.0,0.0,2022,203915,2.0,PG,Chaser,-0.72,MISS Bogdanovic 26' 3PT Running Pull-Up Jump Shot,PF,Off Screen Shooter,1.64,DAL,1610612742.0
1628378,Donovan Mitchell,4210017133,Shot Chart Detail,42100171,33,1610612762,Utah Jazz,1,8,46,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,10,1,0,20220416,DAL,UTA,201144|202711|203497|1626220|1628378,0,PS,1940.0,0.0,2022,203939|203493,2.0,,,,,SG,Primary Ball Handler,3.2,DAL,1610612742.0
201144,Mike Conley,4210017136,Shot Chart Detail,42100171,36,1610612762,Utah Jazz,1,8,38,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,28,65,1,1,20220416,DAL,UTA,201144|202711|203497|1626220|1628378,0,PS,2020.0,0.0,2022,203915,4.0,PG,Chaser,-0.72,Conley 7' Pullup Jump Shot (4 PTS),PG,Primary Ball Handler,1.55,DAL,1610612742.0
202711,Bojan Bogdanovic,4210017139,Shot Chart Detail,42100171,39,1610612762,Utah Jazz,1,8,7,Made Shot,Turnaround Fadeaway Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-41,35,1,1,20220416,DAL,UTA,201144|202711|203497|1626220|1628378,0,PS,2330.0,0.0,2022,1628973,6.0,SG,Chaser,-0.45,Bogdanovic 5' Turnaround Fadeaway Bank Jump Shot (2 PTS),PF,Off Screen Shooter,1.64,DAL,1610612742.0
201144,Mike Conley,4210017141,Shot Chart Detail,42100171,41,1610612762,Utah Jazz,1,7,32,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,4,41,1,0,20220416,DAL,UTA,201144|202711|203497|1626220|1628378,0,PS,2680.0,0.0,2022,203493,4.0,SF,Chaser,-0.04,MISS Conley 4' Driving Floating Jump Shot,PG,Primary Ball Handler,1.55,DAL,1610612742.0
202355,Hassan Whiteside,4210017151,Shot Chart Detail,42100171,51,1610612762,Utah Jazz,1,6,23,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-34,22,1,0,20220416,DAL,UTA,202355|202711|1626220|1627863|1628378,0,PS,3370.0,0.0,2022,203939,0.0,C,Anchor Big,1.41,Powell BLOCK (1 BLK),C,Roll + Cut Big,0.62,DAL,1610612742.0
1626220,Royce O'Neale,4210017154,Shot Chart Detail,42100171,54,1610612762,Utah Jazz,1,6,20,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,-12,93,1,0,20220416,DAL,UTA,202355|202711|1626220|1627863|1628378,0,PS,3400.0,0.0,2022,1627827,0.0,PF,Point of Attack,0.48,MISS O'Neale 9' Driving Floating Jump Shot,SF,Stationary Shooter,-0.65,DAL,1610612742.0
