GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,PLAYERS_ON,assisted,season_type,time,extra,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,opp_team,OPP_ID
Shot Chart Detail,42100151,7,1628991,Jaren Jackson Jr.,1610612750,Memphis Grizzlies,1,11,43,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,18,51,1,0,20220416,MEM,MIN,421001517,201976|1626156|1626157|1629020|1630162,0,PS,170.0,0.0,2022,1626156,0.0,PG,Chaser,-0.79,MISS Jackson Jr. 5' Turnaround Hook Shot,PF,Movement Shooter,0.7,MEM,1610612763.0
Shot Chart Detail,42100151,12,1628415,Dillon Brooks,1610612750,Memphis Grizzlies,1,11,26,Missed Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,6,21,1,0,20220416,MEM,MIN,4210015112,201976|1626156|1626157|1629020|1630162,0,PS,340.0,0.0,2022,1626157,0.0,C,Mobile Big,0.08,MISS Brooks 2' Running Finger Roll Layup,SF,Shot Creator,0.45,MEM,1610612763.0
Shot Chart Detail,42100151,16,1630217,Desmond Bane,1610612750,Memphis Grizzlies,1,11,22,Missed Shot,Step Back Jump shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-17,1,0,20220416,MEM,MIN,4210015116,201976|1626156|1626157|1629020|1630162,0,PS,380.0,0.0,2022,1626156,0.0,PG,Chaser,-0.79,MISS Bane 3PT Step Back Jump Shot,SG,Off Screen Shooter,1.76,MEM,1610612763.0
Shot Chart Detail,42100151,19,1628991,Jaren Jackson Jr.,1610612750,Memphis Grizzlies,1,11,7,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-11,16,1,0,20220416,MEM,MIN,4210015119,201976|1626156|1626157|1629020|1630162,0,PS,530.0,0.0,2022,1629020,-2.0,PF,Wing Stopper,0.77,MISS Jackson Jr. 2' Driving Finger Roll Layup,PF,Movement Shooter,0.7,MEM,1610612763.0
Shot Chart Detail,42100151,29,1628415,Dillon Brooks,1610612750,Memphis Grizzlies,1,10,18,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,2,9,1,1,20220416,MEM,MIN,4210015129,201976|1626156|1626157|1629020|1630162,1,PS,1020.0,0.0,2022,1630162,-3.0,SG,Helper,-0.42,Brooks 1' Driving Finger Roll Layup (2 PTS) (Adams 1 AST),SF,Shot Creator,0.45,MEM,1610612763.0
Shot Chart Detail,42100151,41,1628991,Jaren Jackson Jr.,1610612750,Memphis Grizzlies,1,9,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,152,206,1,0,20220416,MEM,MIN,4210015141,201976|1626156|1626157|1629020|1630162,0,PS,1800.0,0.0,2022,1629020,-7.0,PF,Wing Stopper,0.77,MISS Jackson Jr. 26' 3PT Jump Shot,PF,Movement Shooter,0.7,MEM,1610612763.0
Shot Chart Detail,42100151,44,1628991,Jaren Jackson Jr.,1610612750,Memphis Grizzlies,1,8,46,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,13,1,1,20220416,MEM,MIN,4210015144,201976|1626156|1626157|1629020|1630162,1,PS,1940.0,0.0,2022,1626156|1626157,-5.0,,,,,PF,Movement Shooter,0.7,MEM,1610612763.0
Shot Chart Detail,42100151,49,1629630,Ja Morant,1610612750,Memphis Grizzlies,1,8,5,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,3,1,1,20220416,MEM,MIN,4210015149,201976|1626156|1626157|1629020|1630162,0,PS,2350.0,0.0,2022,1630162|1626157|1629020,-5.0,,,,,PG,Slasher,3.6,MEM,1610612763.0
Shot Chart Detail,42100151,67,1629630,Ja Morant,1610612750,Memphis Grizzlies,1,7,26,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-62,10,1,1,20220416,MEM,MIN,4210015167,201976|1626156|1626157|1629020|1630162,0,PS,2740.0,0.0,2022,1626156,-3.0,PG,Chaser,-0.79,Morant 6' Floating Jump Shot (5 PTS),PG,Slasher,3.6,MEM,1610612763.0
Shot Chart Detail,42100151,73,1630217,Desmond Bane,1610612750,Memphis Grizzlies,1,6,59,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,51,48,1,1,20220416,MEM,MIN,4210015173,201976|1626156|1626157|1629020|1630162,0,PS,3010.0,0.0,2022,1629020,-3.0,PF,Wing Stopper,0.77,Bane 7' Driving Floating Bank Jump Shot (2 PTS),SG,Off Screen Shooter,1.76,MEM,1610612763.0
