GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,assisted,PLAYERS_ON,season_type,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,opp_team,OPP_ID
Shot Chart Detail,41700151,7,203110,Draymond Green,1610612759,Golden State Warriors,1,11,43,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Center(C),16-24 ft.,19,-4,194,1,0,20180414,GSW,SAS,417001517,170,0,0,200746|201980|201988|203937|1627749,PS,2018,201988,0.0,PG,Point of Attack,-0.59,MISS Green 19' Jump Shot,PF,Stretch Big,0.63,GSW,1610612744.0
Shot Chart Detail,41700151,12,201142,Kevin Durant,1610612759,Golden State Warriors,1,11,8,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-127,237,1,0,20180414,GSW,SAS,4170015112,520,0,0,200746|201980|201988|203937|1627749,PS,2018,203937|1627749,0.0,,,,,SF,Shot Creator,4.25,GSW,1610612744.0
Shot Chart Detail,41700151,15,201142,Kevin Durant,1610612759,Golden State Warriors,1,10,50,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,20,66,194,1,1,20180414,GSW,SAS,4170015115,700,0,0,200746|201980|201988|203937|1627749,PS,2018,1627749,2.0,PG,Point of Attack,2.0,Durant 20' Pullup Jump Shot (2 PTS),SF,Shot Creator,4.25,GSW,1610612744.0
Shot Chart Detail,41700151,19,203110,Draymond Green,1610612759,Golden State Warriors,1,10,1,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,235,22,1,0,20180414,GSW,SAS,4170015119,1190,0,0,200746|201980|201988|203937|1627749,PS,2018,201980,2.0,SG,Wing Stopper,1.25,MISS Green 24' 3PT Jump Shot,PF,Stretch Big,0.63,GSW,1610612744.0
Shot Chart Detail,41700151,23,201142,Kevin Durant,1610612759,Golden State Warriors,1,9,35,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,9,73,1,1,20180414,GSW,SAS,4170015123,1450,0,0,200746|201980|201988|203937|1627749,PS,2018,201988,2.0,PG,Point of Attack,-0.59,Durant 7' Turnaround Jump Shot (4 PTS),SF,Shot Creator,4.25,GSW,1610612744.0
Shot Chart Detail,41700151,28,201580,JaVale McGee,1610612759,Golden State Warriors,1,8,58,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,11,61,1,1,20180414,GSW,SAS,4170015128,1820,0,1,200746|201980|201988|203937|1627749,PS,2018,201980,2.0,SG,Wing Stopper,1.25,McGee 6' Driving Finger Roll Layup (2 PTS) (Durant 1 AST),C,Roll + Cut Big,-0.16,GSW,1610612744.0
Shot Chart Detail,41700151,32,201580,JaVale McGee,1610612759,Golden State Warriors,1,8,31,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,3,6,1,1,20180414,GSW,SAS,4170015132,2090,0,1,200746|201980|201988|203937|1627749,PS,2018,201988,,PG,Point of Attack,-0.59,McGee 1' Alley Oop Dunk (4 PTS) (Durant 2 AST),C,Roll + Cut Big,-0.16,GSW,1610612744.0
Shot Chart Detail,41700151,37,203110,Draymond Green,1610612759,Golden State Warriors,1,7,56,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-9,17,1,0,20180414,GSW,SAS,4170015137,2440,0,0,200746|201980|201988|203937|1627749,PS,2018,1627749,4.0,PG,Point of Attack,2.0,MISS Green 2' Reverse Layup,PF,Stretch Big,0.63,GSW,1610612744.0
Shot Chart Detail,41700151,41,201580,JaVale McGee,1610612759,Golden State Warriors,1,7,27,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,29,1,1,20180414,GSW,SAS,4170015141,2730,0,1,200746|201980|201988|203937|1627749,PS,2018,200746|201980,4.0,,,,,C,Roll + Cut Big,-0.16,GSW,1610612744.0
Shot Chart Detail,41700151,49,201580,JaVale McGee,1610612759,Golden State Warriors,1,6,45,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,14,1,1,20180414,GSW,SAS,4170015149,3150,0,1,200746|201980|201988|203937|1627749,PS,2018,200746,6.0,C,Anchor Big,0.55,McGee 2' Cutting Layup Shot (8 PTS) (Iguodala 1 AST),C,Roll + Cut Big,-0.16,GSW,1610612744.0
