GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON
Shot Chart Detail,41800101,111,203922,Glenn Robinson III,1610612765,Detroit Pistons,1,5,20,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,14,21,1,0,20190414,MIL,DET,41800101111,4000,0,201961|202704|203083|203922|204038,0,PS,2019,201588,-15.0,PG,Point of Attack,0.15,MISS Robinson III 3' Driving Layup,SF,Athletic Finisher,-2.26
Shot Chart Detail,41800101,144,203922,Glenn Robinson III,1610612765,Detroit Pistons,1,3,8,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,6,1,1,20190414,MIL,DET,41800101144,5320,0,202397|203083|203922|204038|1628379,0,PS,2019,201572|201588,-14.0,,,,,SF,Athletic Finisher,-2.26
Shot Chart Detail,41800101,315,203922,Glenn Robinson III,1610612765,Detroit Pistons,2,3,36,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,222,18,1,0,20190414,MIL,DET,41800101315,12240,0,201961|202704|203083|203922|1628379,0,PS,2019,101141,-22.0,PF,Helper,0.75,MISS Robinson III 3PT Jump Shot,SF,Athletic Finisher,-2.26
Shot Chart Detail,41800101,529,203922,Glenn Robinson III,1610612765,Detroit Pistons,3,1,52,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,52,8,1,0,20190414,MIL,DET,41800101529,20480,0,202397|203922|204038|1627748|1628379,0,PS,2019,101141,-39.0,PF,Helper,0.75,Ilyasova BLOCK (1 BLK),SF,Athletic Finisher,-2.26
Shot Chart Detail,41800101,629,203922,Glenn Robinson III,1610612765,Detroit Pistons,4,3,53,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,147,234,1,0,20190414,MIL,DET,41800101629,26470,0,2585|202397|202720|203922|1629017,0,PS,2019,202703|204025,-36.0,,,,,SF,Athletic Finisher,-2.26
Shot Chart Detail,41800102,111,203922,Glenn Robinson III,1610612765,Detroit Pistons,1,4,26,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-12,36,1,0,20190417,MIL,DET,41800102111,4540,0,202397|203083|203922|204038|1628379,0,PS,2019,201572|101141,-9.0,,,,,SF,Athletic Finisher,-2.26
Shot Chart Detail,41800102,131,203922,Glenn Robinson III,1610612765,Detroit Pistons,1,3,11,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,223,17,1,0,20190417,MIL,DET,41800102131,5290,0,201961|202397|203083|203922|204038,0,PS,2019,101141,-8.0,PF,Helper,0.75,MISS Robinson III 3PT Jump Shot,SF,Athletic Finisher,-2.26
Shot Chart Detail,41800102,148,203922,Glenn Robinson III,1610612765,Detroit Pistons,1,2,12,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-168,214,1,0,20190417,MIL,DET,41800102148,5880,0,201961|202397|203083|203922|204038,0,PS,2019,,,,,,,SF,Athletic Finisher,-2.26
Shot Chart Detail,41800102,153,203922,Glenn Robinson III,1610612765,Detroit Pistons,1,1,50,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-33,265,1,1,20190417,MIL,DET,41800102153,6100,0,201961|202397|203083|203922|204038,1,PS,2019,203507,-5.0,PF,Helper,3.11,Robinson III 27' 3PT Jump Shot (3 PTS) (Smith 3 AST),SF,Athletic Finisher,-2.26
Shot Chart Detail,41800102,171,203922,Glenn Robinson III,1610612765,Detroit Pistons,1,0,19,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,27,-188,202,1,0,20190417,MIL,DET,41800102171,7010,0,201961|202397|203083|203922|204038,0,PS,2019,203507,-10.0,PF,Helper,3.11,MISS Robinson III 28' 3PT Jump Shot,SF,Athletic Finisher,-2.26
