GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,DEF_POSITION,DEF_ROLE,D_LEBRON,OFF_POSITION,OFF_ROLE,O_LEBRON,opp_team,OPP_ID
Shot Chart Detail,42300131,79,1629622,Max Strus,1610612739,Cleveland Cavaliers,1,6,18,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,2,1,1,20240420,CLE,ORL,4230013179,3420,0,1628378|1628386|1629622|1629636|1630596,0,PS,2024,203914,SG,Chaser,0.27,SF,Movement Shooter,-0.01,ORL,1610612753.0
Shot Chart Detail,42300131,82,1629636,Darius Garland,1610612739,Cleveland Cavaliers,1,5,52,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,29,50,286,1,0,20240420,CLE,ORL,4230013182,3680,0,1628378|1628386|1629622|1629636|1630596,0,PS,2024,1630591,SG,Point of Attack,1.55,PG,Primary Ball Handler,0.69,ORL,1610612753.0
Shot Chart Detail,42300131,86,1629636,Darius Garland,1610612739,Cleveland Cavaliers,1,5,23,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,76,81,1,1,20240420,CLE,ORL,4230013186,3970,0,1628378|1628386|1629622|1629636|1630596,0,PS,2024,1628371,PF,Wing Stopper,2.93,PG,Primary Ball Handler,0.69,ORL,1610612753.0
Shot Chart Detail,42300131,99,1628378,Donovan Mitchell,1610612739,Cleveland Cavaliers,1,4,35,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,17,-112,139,1,1,20240420,CLE,ORL,4230013199,4450,0,1627747|1627777|1628378|1628386|1629622,0,PS,2024,203914,SG,Chaser,0.27,SG,Primary Ball Handler,3.4,ORL,1610612753.0
Shot Chart Detail,42300131,102,1628386,Jarrett Allen,1610612739,Cleveland Cavaliers,1,4,18,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-5,-1,1,1,20240420,CLE,ORL,42300131102,4620,0,1627747|1627777|1628378|1628386|1629622,1,PS,2024,1628371,PF,Wing Stopper,2.93,C,Roll + Cut Big,1.04,ORL,1610612753.0
Shot Chart Detail,42300131,106,1628378,Donovan Mitchell,1610612739,Cleveland Cavaliers,1,3,46,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,32,-184,269,1,0,20240420,CLE,ORL,42300131106,4940,0,1627747|1627777|1628378|1628386|1629622,0,PS,2024,1628371,PF,Wing Stopper,2.93,SG,Primary Ball Handler,3.4,ORL,1610612753.0
Shot Chart Detail,42300131,110,1628386,Jarrett Allen,1610612739,Cleveland Cavaliers,1,3,18,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,16,1,1,20240420,CLE,ORL,42300131110,5220,0,1627747|1627777|1628378|1628386|1630171,1,PS,2024,1630532|1631094,,,,C,Roll + Cut Big,1.04,ORL,1610612753.0
Shot Chart Detail,42300131,123,1628378,Donovan Mitchell,1610612739,Cleveland Cavaliers,1,2,53,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,7,1,1,20240420,CLE,ORL,42300131123,5470,0,1627747|1627777|1628378|1628386|1630171,0,PS,2024,,,,,SG,Primary Ball Handler,3.4,ORL,1610612753.0
Shot Chart Detail,42300131,131,1627747,Caris LeVert,1610612739,Cleveland Cavaliers,1,1,52,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,89,69,1,0,20240420,CLE,ORL,42300131131,6080,0,1627747|1627777|1628378|1628386|1630171,0,PS,2024,1628976,C,Anchor Big,1.36,SG,Primary Ball Handler,0.67,ORL,1610612753.0
Shot Chart Detail,42300131,133,1627777,Georges Niang,1610612739,Cleveland Cavaliers,1,1,45,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,195,165,1,0,20240420,CLE,ORL,42300131133,6150,0,1627747|1627777|1628378|1628386|1630171,0,PS,2024,203914,SG,Chaser,0.27,PF,Movement Shooter,-0.98,ORL,1610612753.0
Shot Chart Detail,42300131,137,1627777,Georges Niang,1610612739,Cleveland Cavaliers,1,1,18,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,0,1,0,20240420,CLE,ORL,42300131137,6420,0,1627747|1627777|1628378|1628386|1630171,0,PS,2024,1630175,PG,Point of Attack,0.06,PF,Movement Shooter,-0.98,ORL,1610612753.0
Shot Chart Detail,42300131,157,1630596,Evan Mobley,1610612739,Cleveland Cavaliers,1,0,9,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-240,1,1,0,20240420,CLE,ORL,42300131157,7110,0,1627747|1627777|1628378|1630171|1630596,0,PS,2024,1630175,PG,Point of Attack,0.06,PF,Roll + Cut Big,-0.19,ORL,1610612753.0
Shot Chart Detail,42300131,159,1627747,Caris LeVert,1610612739,Cleveland Cavaliers,1,0,5,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-6,1,0,20240420,CLE,ORL,42300131159,7150,0,1627747|1627777|1628378|1630171|1630596,0,PS,2024,1628976|1631094,,,,SG,Primary Ball Handler,0.67,ORL,1610612753.0
Shot Chart Detail,42300131,170,1629636,Darius Garland,1610612739,Cleveland Cavaliers,2,11,17,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,30,-190,243,1,0,20240420,CLE,ORL,42300131170,7630,0,1627747|1627777|1629636|1630171|1630596,0,PS,2024,1628976,C,Anchor Big,1.36,PG,Primary Ball Handler,0.69,ORL,1610612753.0
Shot Chart Detail,42300131,192,1630596,Evan Mobley,1610612739,Cleveland Cavaliers,2,9,48,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-39,59,1,1,20240420,CLE,ORL,42300131192,8520,0,1627777|1629636|1630171|1630241|1630596,1,PS,2024,1628976,C,Anchor Big,1.36,PF,Roll + Cut Big,-0.19,ORL,1610612753.0
Shot Chart Detail,42300131,200,1629636,Darius Garland,1610612739,Cleveland Cavaliers,2,9,20,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,98,137,1,0,20240420,CLE,ORL,42300131200,8800,0,1627777|1629636|1630171|1630241|1630596,0,PS,2024,1628976,C,Anchor Big,1.36,PG,Primary Ball Handler,0.69,ORL,1610612753.0
Shot Chart Detail,42300131,207,1630596,Evan Mobley,1610612739,Cleveland Cavaliers,2,8,44,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-1,1,1,20240420,CLE,ORL,42300131207,9160,0,1627777|1629636|1630171|1630241|1630596,1,PS,2024,1630175,PG,Point of Attack,0.06,PF,Roll + Cut Big,-0.19,ORL,1610612753.0
Shot Chart Detail,42300131,218,1630596,Evan Mobley,1610612739,Cleveland Cavaliers,2,8,2,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,34,1,1,20240420,CLE,ORL,42300131218,9580,0,1627777|1629636|1630171|1630241|1630596,1,PS,2024,1630175,PG,Point of Attack,0.06,PF,Roll + Cut Big,-0.19,ORL,1610612753.0
Shot Chart Detail,42300131,223,1630241,Sam Merrill,1610612739,Cleveland Cavaliers,2,7,36,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-200,178,1,0,20240420,CLE,ORL,42300131223,9840,0,1627777|1629636|1630171|1630241|1630596,0,PS,2024,1630532,SF,Helper,1.11,SG,Off Screen Shooter,1.37,ORL,1610612753.0
Shot Chart Detail,42300131,239,1630596,Evan Mobley,1610612739,Cleveland Cavaliers,2,7,12,Missed Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-48,109,1,0,20240420,CLE,ORL,42300131239,10080,0,1627777|1629636|1630171|1630241|1630596,0,PS,2024,1628365|1629021,,,,PF,Roll + Cut Big,-0.19,ORL,1610612753.0
Shot Chart Detail,42300131,241,1630241,Sam Merrill,1610612739,Cleveland Cavaliers,2,7,2,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,221,-14,1,0,20240420,CLE,ORL,42300131241,10180,0,1627777|1629636|1630171|1630241|1630596,0,PS,2024,1629021,C,Mobile Big,-0.35,SG,Off Screen Shooter,1.37,ORL,1610612753.0
Shot Chart Detail,42300131,248,1629636,Darius Garland,1610612739,Cleveland Cavaliers,2,6,22,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,33,263,1,0,20240420,CLE,ORL,42300131248,10580,0,1627777|1629636|1630171|1630241|1630596,0,PS,2024,1630532,SF,Helper,1.11,PG,Primary Ball Handler,0.69,ORL,1610612753.0
Shot Chart Detail,42300131,272,1628378,Donovan Mitchell,1610612739,Cleveland Cavaliers,2,5,17,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-194,163,1,0,20240420,CLE,ORL,42300131272,11230,0,1627777|1628378|1628386|1629622|1630171,0,PS,2024,1631094,PF,Wing Stopper,0.32,SG,Primary Ball Handler,3.4,ORL,1610612753.0
Shot Chart Detail,42300131,276,1628378,Donovan Mitchell,1610612739,Cleveland Cavaliers,2,4,57,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,6,1,1,20240420,CLE,ORL,42300131276,11430,0,1627777|1628378|1628386|1629622|1630171,0,PS,2024,1630532,SF,Helper,1.11,SG,Primary Ball Handler,3.4,ORL,1610612753.0
Shot Chart Detail,42300131,295,1628378,Donovan Mitchell,1610612739,Cleveland Cavaliers,2,4,7,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,21,-131,176,1,0,20240420,CLE,ORL,42300131295,11930,0,1628378|1628386|1629622|1629636|1630596,0,PS,2024,1631094,PF,Wing Stopper,0.32,SG,Primary Ball Handler,3.4,ORL,1610612753.0
Shot Chart Detail,42300131,303,1628386,Jarrett Allen,1610612739,Cleveland Cavaliers,2,3,39,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,-6,1,1,20240420,CLE,ORL,42300131303,12210,0,1628378|1628386|1629622|1629636|1630596,1,PS,2024,1628371,PF,Wing Stopper,2.93,C,Roll + Cut Big,1.04,ORL,1610612753.0
Shot Chart Detail,42300131,317,1628386,Jarrett Allen,1610612739,Cleveland Cavaliers,2,2,51,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,-3,1,1,20240420,CLE,ORL,42300131317,12690,0,1628378|1628386|1629622|1629636|1630596,1,PS,2024,1631094,PF,Wing Stopper,0.32,C,Roll + Cut Big,1.04,ORL,1610612753.0
Shot Chart Detail,42300131,347,1630596,Evan Mobley,1610612739,Cleveland Cavaliers,2,0,28,Missed Shot,Fadeaway Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,10,-100,17,1,0,20240420,CLE,ORL,42300131347,14120,0,1628378|1628386|1629622|1630171|1630596,0,PS,2024,1628371,PF,Wing Stopper,2.93,PF,Roll + Cut Big,-0.19,ORL,1610612753.0
Shot Chart Detail,42300131,356,1629622,Max Strus,1610612739,Cleveland Cavaliers,2,0,0,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-238,8,1,0,20240420,CLE,ORL,42300131356,14400,0,1628378|1628386|1629622|1629636|1630596,0,PS,2024,,,,,SF,Movement Shooter,-0.01,ORL,1610612753.0
Shot Chart Detail,42300131,368,1628378,Donovan Mitchell,1610612739,Cleveland Cavaliers,3,11,18,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-98,106,1,0,20240420,CLE,ORL,42300131368,14820,0,1628378|1628386|1629622|1629636|1630596,0,PS,2024,203914|1631094,,,,SG,Primary Ball Handler,3.4,ORL,1610612753.0
Shot Chart Detail,42300131,378,1628378,Donovan Mitchell,1610612739,Cleveland Cavaliers,3,10,21,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,16,1,0,20240420,CLE,ORL,42300131378,15390,0,1628378|1628386|1629622|1629636|1630596,0,PS,2024,1630532,SF,Helper,1.11,SG,Primary Ball Handler,3.4,ORL,1610612753.0
Shot Chart Detail,42300131,380,1628386,Jarrett Allen,1610612739,Cleveland Cavaliers,3,10,20,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20240420,CLE,ORL,42300131380,15400,0,1628378|1628386|1629622|1629636|1630596,0,PS,2024,203914|1630532,,,,C,Roll + Cut Big,1.04,ORL,1610612753.0
Shot Chart Detail,42300131,400,1629622,Max Strus,1610612739,Cleveland Cavaliers,3,9,6,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,113,251,1,0,20240420,CLE,ORL,42300131400,16140,0,1627747|1628378|1628386|1629622|1630596,0,PS,2024,1630532,SF,Helper,1.11,SF,Movement Shooter,-0.01,ORL,1610612753.0
Shot Chart Detail,42300131,402,1629622,Max Strus,1610612739,Cleveland Cavaliers,3,9,2,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-5,24,1,0,20240420,CLE,ORL,42300131402,16180,0,1627747|1628378|1628386|1629622|1630596,0,PS,2024,1631094,PF,Wing Stopper,0.32,SF,Movement Shooter,-0.01,ORL,1610612753.0
Shot Chart Detail,42300131,409,1628386,Jarrett Allen,1610612739,Cleveland Cavaliers,3,8,33,Missed Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,10,1,0,20240420,CLE,ORL,42300131409,16470,0,1627747|1628378|1628386|1629622|1630596,0,PS,2024,1630532,SF,Helper,1.11,C,Roll + Cut Big,1.04,ORL,1610612753.0
Shot Chart Detail,42300131,414,1627747,Caris LeVert,1610612739,Cleveland Cavaliers,3,8,6,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-53,77,1,0,20240420,CLE,ORL,42300131414,16740,0,1627747|1628378|1628386|1629622|1630596,0,PS,2024,1630591,SG,Point of Attack,1.55,SG,Primary Ball Handler,0.67,ORL,1610612753.0
Shot Chart Detail,42300131,418,1629622,Max Strus,1610612739,Cleveland Cavaliers,3,7,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,78,236,1,0,20240420,CLE,ORL,42300131418,17080,0,1627747|1628378|1628386|1629622|1630596,0,PS,2024,1630532,SF,Helper,1.11,SF,Movement Shooter,-0.01,ORL,1610612753.0
Shot Chart Detail,42300131,430,1630596,Evan Mobley,1610612739,Cleveland Cavaliers,3,6,50,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,-1,110,1,0,20240420,CLE,ORL,42300131430,17500,0,1628378|1628386|1629622|1629636|1630596,0,PS,2024,1631094,PF,Wing Stopper,0.32,PF,Roll + Cut Big,-0.19,ORL,1610612753.0
Shot Chart Detail,42300131,440,1628378,Donovan Mitchell,1610612739,Cleveland Cavaliers,3,6,12,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-127,225,1,0,20240420,CLE,ORL,42300131440,17880,0,1628378|1628386|1629622|1629636|1630596,0,PS,2024,203914,SG,Chaser,0.27,SG,Primary Ball Handler,3.4,ORL,1610612753.0
Shot Chart Detail,42300131,450,1628386,Jarrett Allen,1610612739,Cleveland Cavaliers,3,5,40,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,19,1,1,20240420,CLE,ORL,42300131450,18200,0,1627777|1628378|1628386|1629622|1629636,1,PS,2024,,,,,C,Roll + Cut Big,1.04,ORL,1610612753.0
Shot Chart Detail,42300131,454,1628378,Donovan Mitchell,1610612739,Cleveland Cavaliers,3,4,58,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,9,1,1,20240420,CLE,ORL,42300131454,18620,0,1627777|1628378|1628386|1629622|1629636,1,PS,2024,1628371,PF,Wing Stopper,2.93,SG,Primary Ball Handler,3.4,ORL,1610612753.0
Shot Chart Detail,42300131,467,1628378,Donovan Mitchell,1610612739,Cleveland Cavaliers,3,4,32,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,120,240,1,0,20240420,CLE,ORL,42300131467,18880,0,1627777|1628378|1628386|1629622|1629636,0,PS,2024,1630591,SG,Point of Attack,1.55,SG,Primary Ball Handler,3.4,ORL,1610612753.0
Shot Chart Detail,42300131,475,1628378,Donovan Mitchell,1610612739,Cleveland Cavaliers,3,4,11,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,70,74,1,1,20240420,CLE,ORL,42300131475,19090,0,1627747|1627777|1628378|1628386|1629622,0,PS,2024,203914,SG,Chaser,0.27,SG,Primary Ball Handler,3.4,ORL,1610612753.0
Shot Chart Detail,42300131,478,1627777,Georges Niang,1610612739,Cleveland Cavaliers,3,3,45,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,239,3,1,0,20240420,CLE,ORL,42300131478,19350,0,1627747|1627777|1628378|1628386|1629622,0,PS,2024,,,,,PF,Movement Shooter,-0.98,ORL,1610612753.0
Shot Chart Detail,42300131,480,1628386,Jarrett Allen,1610612739,Cleveland Cavaliers,3,3,44,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20240420,CLE,ORL,42300131480,19360,0,1627747|1627777|1628378|1628386|1629622,0,PS,2024,1631094|1630591,,,,C,Roll + Cut Big,1.04,ORL,1610612753.0
Shot Chart Detail,42300131,486,1628378,Donovan Mitchell,1610612739,Cleveland Cavaliers,3,3,8,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,10,1,103,1,1,20240420,CLE,ORL,42300131486,19720,0,1627747|1627777|1628378|1628386|1629622,0,PS,2024,1630532,SF,Helper,1.11,SG,Primary Ball Handler,3.4,ORL,1610612753.0
Shot Chart Detail,42300131,490,1627777,Georges Niang,1610612739,Cleveland Cavaliers,3,2,33,Made Shot,Driving Floating Bank Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,85,19,1,1,20240420,CLE,ORL,42300131490,20070,0,1627747|1627777|1628378|1628386|1629622,1,PS,2024,1631094,PF,Wing Stopper,0.32,PF,Movement Shooter,-0.98,ORL,1610612753.0
Shot Chart Detail,42300131,504,1629636,Darius Garland,1610612739,Cleveland Cavaliers,3,1,59,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,42,77,1,1,20240420,CLE,ORL,42300131504,20410,0,1627747|1627777|1629636|1630171|1630596,1,PS,2024,203914,SG,Chaser,0.27,PG,Primary Ball Handler,0.69,ORL,1610612753.0
Shot Chart Detail,42300131,508,1627777,Georges Niang,1610612739,Cleveland Cavaliers,3,1,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,-64,241,1,0,20240420,CLE,ORL,42300131508,20780,0,1627747|1627777|1629636|1630171|1630596,0,PS,2024,1628976,C,Anchor Big,1.36,PF,Movement Shooter,-0.98,ORL,1610612753.0
Shot Chart Detail,42300131,514,1627747,Caris LeVert,1610612739,Cleveland Cavaliers,3,0,52,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,8,1,1,20240420,CLE,ORL,42300131514,21080,0,1627747|1627777|1629636|1630171|1630596,0,PS,2024,1628365,PG,Point of Attack,0.3,SG,Primary Ball Handler,0.67,ORL,1610612753.0
Shot Chart Detail,42300131,523,1627747,Caris LeVert,1610612739,Cleveland Cavaliers,3,0,29,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,3,1,1,20240420,CLE,ORL,42300131523,21310,0,1627747|1627777|1629636|1630171|1630596,1,PS,2024,1631094,PF,Wing Stopper,0.32,SG,Primary Ball Handler,0.67,ORL,1610612753.0
Shot Chart Detail,42300131,530,1629636,Darius Garland,1610612739,Cleveland Cavaliers,3,0,0,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,28,213,182,1,0,20240420,CLE,ORL,42300131530,21600,0,1627747|1627777|1629636|1630171|1630596,0,PS,2024,1628976,C,Anchor Big,1.36,PG,Primary Ball Handler,0.69,ORL,1610612753.0
Shot Chart Detail,42300131,538,1629636,Darius Garland,1610612739,Cleveland Cavaliers,4,11,41,Made Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-26,256,1,1,20240420,CLE,ORL,42300131538,21790,0,1627747|1627777|1629636|1630171|1630596,0,PS,2024,1628976,C,Anchor Big,1.36,PG,Primary Ball Handler,0.69,ORL,1610612753.0
Shot Chart Detail,42300131,542,1630171,Isaac Okoro,1610612739,Cleveland Cavaliers,4,11,19,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,8,1,1,20240420,CLE,ORL,42300131542,22010,0,1627747|1627777|1629636|1630171|1630596,1,PS,2024,1628976|204060,,,,SF,Stationary Shooter,-0.61,ORL,1610612753.0
Shot Chart Detail,42300131,554,1627777,Georges Niang,1610612739,Cleveland Cavaliers,4,10,35,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,9,-64,74,1,0,20240420,CLE,ORL,42300131554,22450,0,1627747|1627777|1629636|1630171|1630596,0,PS,2024,1629021,C,Mobile Big,-0.35,PF,Movement Shooter,-0.98,ORL,1610612753.0
