GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,DEF_POSITION,DEF_ROLE,D_LEBRON
Shot Chart Detail,22400006,9,1628381,John Collins,1610612762,Utah Jazz,1,11,26,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,108,138,1,0,20241112,UTA,PHX,224000069,340,0,1628374|1628381|1629012|1641718|1642262,0,REG,2025,203486,C,Helper,0.59
Shot Chart Detail,22400006,12,1628381,John Collins,1610612762,Utah Jazz,1,10,53,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,10,76,75,1,1,20241112,UTA,PHX,2240000612,670,0,1628374|1628381|1629012|1641718|1642262,1,REG,2025,203486,C,Helper,0.59
