GRID_TYPE,GAME_ID,EVENTNUM,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,opp_team,OPP_ID,ASSIST_ID
Shot Chart Detail,22400066,14,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,10,46,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,1,274,1,0,20241023,PHI,MIL,2240006614,740,0,201572|203081|203507|1627752|1629018,0,REG,2025,1626162,-1.0,SF,Helper,-0.6398395679320051,MISS Lillard 27' 3PT Pullup Jump Shot,PG,Shot Creator,3.357823708442012,PHI,1610612755.0,
Shot Chart Detail,22400066,20,201572,Brook Lopez,1610612749,Milwaukee Bucks,1,10,22,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-1,71,1,0,20241023,PHI,MIL,2240006620,980,0,201572|203081|203507|1627752|1629018,0,REG,2025,1630178,-1.0,PG,Chaser,-1.767860210206346,MISS Lopez 7' Turnaround Jump Shot,C,Stretch Big,-0.5781298433633288,PHI,1610612755.0,
Shot Chart Detail,22400066,27,1629018,Gary Trent Jr.,1610612749,Milwaukee Bucks,1,9,48,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,10,269,1,0,20241023,PHI,MIL,2240006627,1320,0,201572|203081|203507|1627752|1629018,0,REG,2025,1626162,-1.0,SF,Helper,-0.6398395679320051,MISS Trent Jr. 27' 3PT Jump Shot,SG,Movement Shooter,-0.1810213850016018,PHI,1610612755.0,
Shot Chart Detail,22400066,32,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,9,13,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,4,1,1,20241023,PHI,MIL,2240006632,1670,0,201572|203081|203507|1627752|1629018,1,REG,2025,1626162,1.0,SF,Helper,-0.6398395679320051,Antetokounmpo 1' Cutting Dunk Shot (4 PTS) (Prince 1 AST),PF,Shot Creator,4.316096135950795,PHI,1610612755.0,1627752.0
Shot Chart Detail,22400066,45,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,8,27,Missed Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,17,1,0,20241023,PHI,MIL,2240006645,2130,0,201572|203081|203507|1627752|1629018,0,REG,2025,1630231,0.0,PF,Helper,0.3033914005874543,MISS Antetokounmpo 2' Cutting Finger Roll Layup Shot,PF,Shot Creator,4.316096135950795,PHI,1610612755.0,
Shot Chart Detail,22400066,50,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,8,2,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,227,106,1,0,20241023,PHI,MIL,2240006650,2380,0,201572|203081|203507|1627752|1629018,0,REG,2025,1626162,-2.0,SF,Helper,-0.6398395679320051,MISS Lillard 25' 3PT Step Back Jump Shot,PG,Shot Creator,3.357823708442012,PHI,1610612755.0,
Shot Chart Detail,22400066,59,201572,Brook Lopez,1610612749,Milwaukee Bucks,1,7,31,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,27,178,204,1,0,20241023,PHI,MIL,2240006659,2690,0,201572|203081|203507|1627752|1629018,0,REG,2025,203083,-4.0,C,Mobile Big,0.7853085452669122,MISS Lopez 27' 3PT Jump Shot,C,Stretch Big,-0.5781298433633288,PHI,1610612755.0,
Shot Chart Detail,22400066,72,203081,Damian Lillard,1610612749,Milwaukee Bucks,1,6,48,Made Shot,Step Back Bank Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,61,37,1,1,20241023,PHI,MIL,2240006672,3120,0,201572|203081|203507|1627752|1629018,0,REG,2025,1626162,-2.0,SF,Helper,-0.6398395679320051,Lillard 7' Step Back Bank Jump Shot (4 PTS),PG,Shot Creator,3.357823708442012,PHI,1610612755.0,
Shot Chart Detail,22400066,75,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,1,6,23,Made Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,127,116,1,1,20241023,PHI,MIL,2240006675,3370,0,201572|203081|203507|1627752|1629018,0,REG,2025,203083,0.0,C,Mobile Big,0.7853085452669122,Antetokounmpo 17' Pullup Jump Shot (6 PTS),PF,Shot Creator,4.316096135950795,PHI,1610612755.0,
Shot Chart Detail,22400066,83,1626171,Bobby Portis,1610612749,Milwaukee Bucks,1,5,32,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,71,37,1,0,20241023,PHI,MIL,2240006683,3880,0,201572|203081|1626171|1627752|1629018,0,REG,2025,1627824,-2.0,C,Mobile Big,-1.1338069590685516,MISS Portis 8' Driving Floating Jump Shot,PF,Post Scorer,0.4886624030506533,PHI,1610612755.0,
