GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,ASSIST_ID
Shot Chart Detail,22500295,232,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,5,30,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,-5,1,1,20251129,IND,CHI,22500295232,11100,0,1627783|1629614|1630643|1631097|1641767,1,REG,2026,1641801,3.0,,,,Siakam 2' Running Layup (8 PTS) (Nembhard 3 AST),PF,Shot Creator,0.2341315252515635,1629614.0
Shot Chart Detail,22500295,244,1631097,Bennedict Mathurin,1610612754,Indiana Pacers,2,4,44,Missed Shot,Running Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-7,45,1,0,20251129,IND,CHI,22500295244,11560,0,1627783|1629614|1630643|1631097|1641767,0,REG,2026,1641801,4.0,,,,MISS Mathurin 5' Running Layup,SF,Shot Creator,-0.2777915805018916,
Shot Chart Detail,22500314,146,1630217,Desmond Bane,1610612753,Orlando Magic,1,1,24,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,21,23,1,1,20251201,ORL,CHI,22500314146,6360,0,1630217,0,REG,2026,1642950|1641801,2.0,,,,,SG,Slasher,1.0934950176096776,
Shot Chart Detail,22500314,497,1641710,Anthony Black,1610612753,Orlando Magic,3,2,13,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-5,14,1,1,20251201,ORL,CHI,22500314497,20270,0,1641710,1,REG,2026,1641801,-8.0,,,,Black 1' Driving Layup (12 PTS) (Jones 3 AST),PG,Primary Ball Handler,-0.040084137709794,1626145.0
Shot Chart Detail,22500329,567,1642874,Danny Wolf,1610612751,Brooklyn Nets,4,10,5,Made Shot,Driving Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,4,1,1,20251203,CHI,BKN,22500329567,22750,0,1629008|1629651|1630533|1641730|1642874,0,REG,2026,1641801,14.0,,,,Wolf 1' Driving Hook Shot (5 PTS),PF,Low Minute,-0.1809458167912663,
Shot Chart Detail,22500329,575,1641730,Noah Clowney,1610612751,Brooklyn Nets,4,9,22,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,240,-4,1,1,20251203,CHI,BKN,22500329575,23180,0,1629008|1629651|1630533|1641730|1642874,1,REG,2026,1641801,16.0,,,,Clowney 24' 3PT Jump Shot (14 PTS) (Williams 1 AST),PF,Movement Shooter,-0.9604947164115324,1630533.0
Shot Chart Detail,22500329,682,1629008,Michael Porter Jr.,1610612751,Brooklyn Nets,4,1,33,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-233,42,1,0,20251203,CHI,BKN,22500329682,27870,0,1629008|1629651|1630533|1641730|1642874,0,REG,2026,1641801,13.0,,,,MISS Porter Jr. 24' 3PT Jump Shot,SF,Off Screen Shooter,1.6023895082470714,
Shot Chart Detail,22500345,233,1630679,Ethan Thompson,1610612754,Indiana Pacers,2,6,47,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,240,10,1,1,20251205,CHI,IND,22500345233,10330,0,1627783|1629614|1630643|1630679|1631097,1,REG,2026,1641801,0.0,,,,Thompson 24' 3PT Jump Shot (3 PTS) (Huff 1 AST),,,,1630643.0
Shot Chart Detail,22500345,241,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,5,50,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,5,69,1,1,20251205,CHI,IND,22500345241,10900,0,1627783|1629614|1630643|1630679|1631097,0,REG,2026,1641801,0.0,,,,Siakam 7' Fadeaway Jumper (9 PTS),PF,Shot Creator,0.2341315252515635,
Shot Chart Detail,22500345,245,1627783,Pascal Siakam,1610612754,Indiana Pacers,2,5,20,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-116,-7,1,0,20251205,CHI,IND,22500345245,11200,0,1627783|1629614|1630643|1630679|1631097,0,REG,2026,1641801,0.0,,,,MISS Siakam 12' Step Back Jump Shot,PF,Shot Creator,0.2341315252515635,
Shot Chart Detail,22500361,693,1630611,Gui Santos,1610612744,Golden State Warriors,4,1,16,Missed Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,9,13,1,0,20251207,CHI,GSW,22500361693,28040,0,1630541|1630611|1631218|1641764|1642954,0,REG,2026,1641801,32.0,,,,MISS Santos 2' Driving Finger Roll Layup,PF,Stationary Shooter,-0.5918620419160261,
