GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,DEF_POSITION,DEF_ROLE,D_LEBRON,OFF_POSITION,OFF_ROLE,O_LEBRON
Shot Chart Detail,22500003,598,1628366,Lonzo Ball,1610612739,Cleveland Cavaliers,4,6,47,Made Shot,Running Pull-Up Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-80,237,1,1,20251022,NYK,CLE,22500003598,24730,0,1628366|1628378|1629731|1630241|1630596,0,REG,2026,203903,SG,NA_INDEX,,PG,NA_INDEX,
Shot Chart Detail,22500018,206,1630202,Payton Pritchard,1610612738,Boston Celtics,2,9,5,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-83,248,1,0,20251024,NYK,BOS,22500018206,8950,0,1627759|1628401|1629014|1629674|1630202,0,REG,2026,203903,SG,NA_INDEX,,PG,NA_INDEX,
Shot Chart Detail,22500018,211,1628401,Derrick White,1610612738,Boston Celtics,2,8,38,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-61,111,1,0,20251024,NYK,BOS,22500018211,9220,0,1628401|1629014|1629674|1630202|1630573,0,REG,2026,203903,SG,NA_INDEX,,SG,NA_INDEX,
Shot Chart Detail,22500018,221,1628401,Derrick White,1610612738,Boston Celtics,2,7,48,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-229,45,1,1,20251024,NYK,BOS,22500018221,9720,0,1628401|1629014|1629674|1630202|1630573,1,REG,2026,203903,SG,NA_INDEX,,SG,NA_INDEX,
Shot Chart Detail,22500018,277,1630573,Sam Hauser,1610612738,Boston Celtics,2,4,37,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-51,252,1,0,20251024,NYK,BOS,22500018277,11630,0,1627759|1630202|1630214|1630573|1642864,0,REG,2026,203903,SG,NA_INDEX,,PF,NA_INDEX,
Shot Chart Detail,22500018,527,1630202,Payton Pritchard,1610612738,Boston Celtics,4,11,42,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,66,251,1,1,20251024,NYK,BOS,22500018527,21780,0,1628401|1628449|1629014|1630202|1642864,1,REG,2026,203903,SG,NA_INDEX,,PG,NA_INDEX,
Shot Chart Detail,22500018,611,1628401,Derrick White,1610612738,Boston Celtics,4,6,38,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,23,230,29,1,0,20251024,NYK,BOS,22500018611,24820,0,1627759|1628401|1630202|1630573|1642864,0,REG,2026,203903,SG,NA_INDEX,,SG,NA_INDEX,
Shot Chart Detail,22500108,239,1631323,Simone Fontecchio,1610612748,Miami Heat,2,6,51,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-143,199,1,1,20251026,MIA,NYK,22500108239,10290,0,203952|1628389|1630696|1631107|1631323,1,REG,2026,203903,SG,NA_INDEX,,SF,NA_INDEX,
Shot Chart Detail,22500108,286,203952,Andrew Wiggins,1610612748,Miami Heat,2,4,34,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,18,5,1,1,20251026,MIA,NYK,22500108286,11660,0,203952|1626181|1631170|1641796|1642276,1,REG,2026,203903,SG,NA_INDEX,,SF,NA_INDEX,
Shot Chart Detail,22500108,631,203952,Andrew Wiggins,1610612748,Miami Heat,4,5,12,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,222,33,1,0,20251026,MIA,NYK,22500108631,25680,0,203952|1626181|1630558|1631107|1642276,0,REG,2026,203903,SG,NA_INDEX,,SF,NA_INDEX,
Shot Chart Detail,22500108,635,1630558,Davion Mitchell,1610612748,Miami Heat,4,4,46,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,4,6,1,0,20251026,MIA,NYK,22500108635,25940,0,203952|1626181|1630558|1631107|1642276,0,REG,2026,203903,SG,NA_INDEX,,PG,NA_INDEX,
Shot Chart Detail,22500125,125,1627752,Taurean Prince,1610612749,Milwaukee Bucks,1,1,45,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-234,37,1,0,20251028,MIL,NYK,22500125125,6150,0,1626171|1627752|1628398|1629018|1631157,0,REG,2026,203903,SG,NA_INDEX,,SF,NA_INDEX,
Shot Chart Detail,22500125,459,203507,Giannis Antetokounmpo,1610612749,Milwaukee Bucks,3,2,39,Made Shot,Running Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-1,11,1,1,20251028,MIL,NYK,22500125459,20010,0,203507|1627752|1628398|1629599|1630175,0,REG,2026,203903,SG,NA_INDEX,,PF,NA_INDEX,
