GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,DEF_POSITION,DEF_ROLE,D_LEBRON
Shot Chart Detail,22301151,111,1631298,Jack White,1610612763,Memphis Grizzlies,1,2,4,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,229,16,1,0,20240409,MEM,SAS,22301151111,5960,0,1630285|1630590|1630692|1631298|1641851,0,REG,2024,1628380,C,Helper,0.19
Shot Chart Detail,22301151,119,1631298,Jack White,1610612763,Memphis Grizzlies,1,1,13,Missed Shot,Step Back Jump shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,15,-151,22,1,0,20240409,MEM,SAS,22301151119,6470,0,1630285|1630590|1630692|1631298|1641851,0,REG,2024,1630200,PG,Point of Attack,-0.9
Shot Chart Detail,22301151,451,1631298,Jack White,1610612763,Memphis Grizzlies,3,2,40,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-113,224,1,1,20240409,MEM,SAS,22301151451,20000,0,1629634|1630285|1630692|1631298|1641851,1,REG,2024,1631321,SF,Helper,0.2
Shot Chart Detail,22301151,501,1631298,Jack White,1610612763,Memphis Grizzlies,4,11,22,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-148,200,1,0,20240409,MEM,SAS,22301151501,21980,0,1629634|1630285|1631298|1641713|1641851,0,REG,2024,1641705,C,Anchor Big,2.82
Shot Chart Detail,22301151,556,1631298,Jack White,1610612763,Memphis Grizzlies,4,5,20,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,116,225,1,0,20240409,MEM,SAS,22301151556,25600,0,1630285|1630692|1631298|1641851|1641998,0,REG,2024,1630572,PF,Helper,-0.71
Shot Chart Detail,22301151,589,1631298,Jack White,1610612763,Memphis Grizzlies,4,3,40,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-23,58,1,0,20240409,MEM,SAS,22301151589,26600,0,1630285|1630590|1630692|1631298|1641851,0,REG,2024,1628380,C,Helper,0.19
Shot Chart Detail,22301151,618,1631298,Jack White,1610612763,Memphis Grizzlies,4,1,27,Made Shot,Jump Bank Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,140,219,1,1,20240409,MEM,SAS,22301151618,27930,0,1630285|1630590|1630692|1631298|1641851,1,REG,2024,1631123,PG,Point of Attack,0.04
Shot Chart Detail,22301158,193,1631298,Jack White,1610612763,Memphis Grizzlies,2,9,30,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,-5,1,0,20240410,CLE,MEM,22301158193,8700,0,1630205|1630285|1630590|1631298|1641851,0,REG,2024,1627747,SF,Chaser,-0.36
Shot Chart Detail,22301158,215,1631298,Jack White,1610612763,Memphis Grizzlies,2,8,7,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,15,1,0,20240410,CLE,MEM,22301158215,9530,0,1630205|1630285|1630590|1631298|1641851,0,REG,2024,1629622,SF,Chaser,-0.41
Shot Chart Detail,22301158,482,1631298,Jack White,1610612763,Memphis Grizzlies,3,1,4,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,195,157,1,0,20240410,CLE,MEM,22301158482,20960,0,1630205|1630285|1630590|1631222|1631298,0,REG,2024,1627777,PF,Helper,-0.63
Shot Chart Detail,22301177,202,1631298,Jack White,1610612763,Memphis Grizzlies,2,9,26,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,-10,1,0,20240412,MEM,LAL,22301177202,8740,0,1630285|1630590|1631222|1631298|1641851,0,REG,2024,1629637,C,Anchor Big,0.45
Shot Chart Detail,22301177,539,1631298,Jack White,1610612763,Memphis Grizzlies,4,8,37,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-147,209,1,0,20240412,MEM,LAL,22301177539,23630,0,1630590|1631222|1631298|1641713|1641998,0,REG,2024,203076,PF,,0.47
Shot Chart Detail,22301193,187,1631298,Jack White,1610612763,Memphis Grizzlies,2,9,29,Missed Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,6,1,0,20240414,MEM,DEN,22301193187,8710,0,1630285|1630590|1631298|1641713|1641851,0,REG,2024,203200,SG,,-0.01
Shot Chart Detail,22301193,189,1631298,Jack White,1610612763,Memphis Grizzlies,2,9,26,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20240414,MEM,DEN,22301193189,8740,0,1630285|1630590|1631298|1641713|1641851,0,REG,2024,203200|1630192,,,
Shot Chart Detail,22301193,522,1631298,Jack White,1610612763,Memphis Grizzlies,4,9,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,163,190,1,0,20240414,MEM,DEN,22301193522,23020,0,1630285|1630590|1631222|1631298|1641851,0,REG,2024,1631212,SG,Helper,-0.59
Shot Chart Detail,22301193,540,1631298,Jack White,1610612763,Memphis Grizzlies,4,8,16,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-137,218,1,0,20240414,MEM,DEN,22301193540,23840,0,1630285|1630590|1631222|1631298|1641713,0,REG,2024,1630192,PF,Helper,-0.82
