GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,season_type,year,assisted,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,ASSIST_ID,EVENTNUM
Shot Chart Detail,22500023,194,1641763,Julian Phillips,1610612741,Chicago Bulls,2,10,58,Missed Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,15,67,1,0,20251031,CHI,NYK,22500023194,7820,0,1630172|1630188|1630245|1630581|1641763,REG,2026,,203903|1626157,8.0,,,,,SF,Stationary Shooter,-2.231825977209264,,194
Shot Chart Detail,22500035,232,1641763,Julian Phillips,1610612741,Chicago Bulls,2,6,16,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,24,-239,45,1,0,20251107,MIL,CHI,22500035232,10640,0,202696|1630581|1631207|1641763|1641824,REG,2026,,1631260,0.0,SG,Chaser,-0.4939761912949009,MISS Phillips 24' 3PT Running Jump Shot,SF,Stationary Shooter,-2.231825977209264,,232
Shot Chart Detail,22500035,243,1641763,Julian Phillips,1610612741,Chicago Bulls,2,5,49,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,11,1,0,20251107,MIL,CHI,22500035243,10910,0,202696|1628989|1630581|1631207|1641763,REG,2026,,1626167|1631260,-2.0,,,,,SF,Stationary Shooter,-2.231825977209264,,243
Shot Chart Detail,22500051,581,1641763,Julian Phillips,1610612741,Chicago Bulls,3,2,49,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,246,7,1,0,20251121,CHI,MIA,22500051581,19910,0,1628975|1630188|1630245|1641763|1641824,REG,2026,,1631323,-23.0,SF,Helper,-0.3355920920861483,MISS Phillips 25' 3PT Jump Shot,SF,Stationary Shooter,-2.231825977209264,,581
Shot Chart Detail,22500051,659,1641763,Julian Phillips,1610612741,Chicago Bulls,4,9,52,Missed Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-6,11,1,0,20251121,CHI,MIA,22500051659,22880,0,1628975|1630172|1630188|1630581|1641763,REG,2026,,1631323|1628389,-28.0,,,,,SF,Stationary Shooter,-2.231825977209264,,659
Shot Chart Detail,22500051,730,1641763,Julian Phillips,1610612741,Chicago Bulls,4,5,9,Made Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,228,-6,1,1,20251121,CHI,MIA,22500051730,25710,0,1628975|1630188|1630200|1630245|1641763,REG,2026,,1641796,-37.0,SG,Chaser,0.5283546647299687,Phillips 3PT Jump Shot (3 PTS) (Dosunmu 4 AST),SF,Stationary Shooter,-2.231825977209264,1630245.0,730
Shot Chart Detail,22500051,783,1641763,Julian Phillips,1610612741,Chicago Bulls,4,1,38,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,26,104,242,1,0,20251121,CHI,MIA,22500051783,27820,0,1628975|1630188|1630245|1630581|1641763,REG,2026,,,,,,,,SF,Stationary Shooter,-2.231825977209264,,783
Shot Chart Detail,22500051,811,1641763,Julian Phillips,1610612741,Chicago Bulls,4,0,1,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-228,-15,1,0,20251121,CHI,MIA,22500051811,28790,0,1628975|1630188|1630245|1630581|1641763,REG,2026,,1642352,-38.0,SF,Helper,0.1493185569212811,MISS Phillips 3PT Jump Shot,SF,Stationary Shooter,-2.231825977209264,,811
Shot Chart Detail,22500100,182,1641763,Julian Phillips,1610612741,Chicago Bulls,2,11,12,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,6,1,1,20251025,ORL,CHI,22500100182,7680,0,1630171|1630188|1630200|1630245|1641763,REG,2026,,1641783,-1.0,SF,Helper,0.1542372305876087,Phillips 1' Cutting Dunk Shot (2 PTS) (Jones 3 AST),SF,Stationary Shooter,-2.231825977209264,1630200.0,182
Shot Chart Detail,22500100,542,1641763,Julian Phillips,1610612741,Chicago Bulls,3,0,48,Missed Shot,Running Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-224,20,1,0,20251025,ORL,CHI,22500100542,21120,0,1630188|1630200|1630581|1641763|1641824,REG,2026,,1641783,3.0,SF,Helper,0.1542372305876087,MISS Phillips 3PT Running Jump Shot,SF,Stationary Shooter,-2.231825977209264,,542
