GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,season_type,year,assisted,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,ASSIST_ID,EVENTNUM
Shot Chart Detail,22500087,671,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,4,1,22,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-36,4,1,1,20251022,UTA,LAC,22500087671,27980,0,1628381|1641738|1642353|1642920|1642949,REG,2026,,1642271,-23.0,C,Mobile Big,0.0288109437024331,Niederhauser 4' Dunk (4 PTS) (Brown 2 AST),C,Roll + Cut Big,-1.416441802782176,1641738.0,671
Shot Chart Detail,22500099,651,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,4,2,54,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,-5,1,1,20251024,LAC,PHX,22500099651,27060,0,101108|1641738|1642353|1642920|1642949,REG,2026,,1642863,28.0,C,Helper,0.5744321400457766,Niederhauser 1' Alley Oop Dunk (2 PTS) (Paul 7 AST),C,Roll + Cut Big,-1.416441802782176,101108.0,651
Shot Chart Detail,22500099,658,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,4,2,3,Made Shot,Running Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,1,31,1,1,20251024,LAC,PHX,22500099658,27570,0,101108|1641738|1642353|1642920|1642949,REG,2026,,1631221,28.0,PG,Point of Attack,1.0940582109022534,Niederhauser 3' Running Finger Roll Layup (4 PTS) (Paul 8 AST),C,Roll + Cut Big,-1.416441802782176,101108.0,658
Shot Chart Detail,22500099,679,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,4,0,49,Made Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-7,25,1,1,20251024,LAC,PHX,22500099679,28310,0,101108|1641738|1642353|1642920|1642949,REG,2026,,1642863,29.0,C,Helper,0.5744321400457766,Niederhauser 3' Driving Layup (6 PTS),C,Roll + Cut Big,-1.416441802782176,,679
Shot Chart Detail,22500170,646,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,4,2,25,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-10,68,1,0,20251104,LAC,OKC,22500170646,27350,0,203992|1641738|1642353|1642949|1643141,REG,2026,,1642382,-19.0,C,Mobile Big,0.4208168622051785,MISS Niederhauser 7' Turnaround Hook Shot,C,Roll + Cut Big,-1.416441802782176,,646
Shot Chart Detail,22500170,654,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,4,1,57,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,9,1,1,20251104,LAC,OKC,22500170654,27630,0,203992|1641738|1642353|1642949|1643141,REG,2026,,1631172,-19.0,C,Helper,0.2206242239795496,Niederhauser 1' Dunk (5 PTS) (Brown 2 AST),C,Roll + Cut Big,-1.416441802782176,1641738.0,654
Shot Chart Detail,22500182,670,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,4,1,34,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,26,31,1,1,20251106,PHX,LAC,22500182670,27860,0,203992|1641738|1642353|1642949|1643141,REG,2026,,1631109,-12.0,C,Mobile Big,1.2367729362892288,Niederhauser 4' Turnaround Hook Shot (2 PTS) (Christie 3 AST),C,Roll + Cut Big,-1.416441802782176,1642353.0,670
Shot Chart Detail,22500182,693,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,4,0,25,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,16,1,1,20251106,PHX,LAC,22500182693,28550,0,203992|1641738|1642353|1642949|1643141,REG,2026,,1628502,-13.0,SF,Helper,-0.0757055904373628,Niederhauser 2' Dunk (4 PTS) (Bogdanovic 5 AST),C,Roll + Cut Big,-1.416441802782176,203992.0,693
Shot Chart Detail,22500264,498,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,3,1,34,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-10,126,1,1,20251120,ORL,LAC,22500264498,20660,0,101108|201935|203992|1641738|1642949,REG,2026,,1628371,-17.0,PF,Helper,1.9833819784831608,Niederhauser 13' Driving Floating Jump Shot (2 PTS) (Harden 8 AST),C,Roll + Cut Big,-1.416441802782176,201935.0,498
Shot Chart Detail,22500264,646,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,4,2,34,Made Shot,Driving Bank Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,40,15,1,1,20251120,ORL,LAC,22500264646,27260,0,101108|1641738|1642353|1642949|1643141,REG,2026,,1629048,-20.0,C,Mobile Big,2.404682861624773,Niederhauser 4' Driving Bank Hook Shot (4 PTS),C,Roll + Cut Big,-1.416441802782176,,646
Shot Chart Detail,22500264,669,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,4,0,12,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20251120,ORL,LAC,22500264669,28680,0,101108|1641738|1642353|1642949|1643141,REG,2026,,1642859|1641724,-28.0,,,,,C,Roll + Cut Big,-1.416441802782176,,669
Shot Chart Detail,22500268,650,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,4,2,1,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,11,1,0,20251122,CHA,LAC,22500268650,27590,0,101108|1641738|1642353|1642949|1643141,REG,2026,,1642862,24.0,SF,Low Activity,0.6492413276092144,MISS Niederhauser 1' Layup,C,Roll + Cut Big,-1.416441802782176,,650
Shot Chart Detail,22500268,652,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,4,1,58,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20251122,CHA,LAC,22500268652,27620,0,101108|1641738|1642353|1642949|1643141,REG,2026,,1642862,24.0,SF,Low Activity,0.6492413276092144,MISS Niederhauser Tip Layup Shot,C,Roll + Cut Big,-1.416441802782176,,652
Shot Chart Detail,22500278,648,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,4,3,15,Missed Shot,Alley Oop Layup shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,14,1,0,20251123,CLE,LAC,22500278648,26850,0,1641738|1642353|1642920|1642949|1643141,REG,2026,,1642281,-15.0,SG,Chaser,0.0887981558104206,MISS Niederhauser 1' Alley Oop Layup,C,Roll + Cut Big,-1.416441802782176,,648
Shot Chart Detail,22500313,409,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,3,8,53,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,-6,83,1,1,20251201,MIA,LAC,22500313409,16270,0,101108|1641738|1642353|1642920|1642949,REG,2026,,1628389,-30.0,C,Mobile Big,1.659597896668962,Niederhauser 8' Floating Jump Shot (2 PTS) (Brown 1 AST),C,Roll + Cut Big,-1.416441802782176,1641738.0,409
Shot Chart Detail,22500313,418,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,3,8,22,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-13,41,1,1,20251201,MIA,LAC,22500313418,16580,0,101108|1641738|1642353|1642920|1642949,REG,2026,,1628389,-28.0,C,Mobile Big,1.659597896668962,Niederhauser 4' Alley Oop Dunk (4 PTS) (Paul 3 AST),C,Roll + Cut Big,-1.416441802782176,101108.0,418
Shot Chart Detail,22500313,687,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,4,0,25,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-53,57,1,0,20251201,MIA,LAC,22500313687,28550,0,201587|1641738|1642353|1642920|1642949,REG,2026,,1642276|1642066,-19.0,,,,,C,Roll + Cut Big,-1.416441802782176,,687
Shot Chart Detail,22500313,696,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,4,0,0,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-34,48,1,1,20251201,MIA,LAC,22500313696,28800,0,201587|1641738|1642353|1642920|1642949,REG,2026,,1642276,-17.0,C,Mobile Big,1.152350273289048,Niederhauser 6' Alley Oop Dunk (6 PTS) (Brown 4 AST),C,Roll + Cut Big,-1.416441802782176,1641738.0,696
Shot Chart Detail,22500422,74,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,1,6,11,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,-6,1,1,20251223,LAC,HOU,2250042274,3490,0,201587|201935|202695|1628381|1642949,REG,2026,,1630578,-3.0,C,Mobile Big,0.1645906603046169,Niederhauser 1' Cutting Dunk Shot (3 PTS) (Collins 3 AST),C,Roll + Cut Big,-1.416441802782176,1628381.0,74
Shot Chart Detail,22500431,93,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,1,3,31,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,28,1,1,0,20251226,POR,LAC,2250043193,5090,0,201587|201935|203992|1628381|1642949,REG,2026,,1642270,-9.0,C,Anchor Big,1.7133091106420006,MISS Niederhauser 3' Driving Layup,C,Roll + Cut Big,-1.416441802782176,,93
Shot Chart Detail,22500445,121,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,1,3,1,Made Shot,Tip Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20251228,LAC,DET,22500445121,5390,0,201587|201935|1627884|1642920|1642949,REG,2026,,1627747|1630191,16.0,,,,,C,Roll + Cut Big,-1.416441802782176,,121
Shot Chart Detail,22500461,194,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,2,10,25,Missed Shot,Putback Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-23,34,1,0,20251230,LAC,SAC,22500461194,8150,0,201587|202695|1627884|1642920|1642949,REG,2026,,1642875,15.0,C,Mobile Big,-0.4462809015103257,MISS Niederhauser 4' Putback Layup,C,Roll + Cut Big,-1.416441802782176,,194
Shot Chart Detail,22500461,230,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,2,8,18,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,2,23,1,1,20251230,LAC,SAC,22500461230,9420,0,201587|202695|1627739|1642920|1642949,REG,2026,,1642875,18.0,C,Mobile Big,-0.4462809015103257,Niederhauser 2' Cutting Dunk Shot (5 PTS) (Leonard 1 AST),C,Roll + Cut Big,-1.416441802782176,202695.0,230
Shot Chart Detail,22500461,461,1642949,Yanic Konan Niederhäuser,1610612746,LA Clippers,3,3,3,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,12,3,1,1,20251230,LAC,SAC,22500461461,19770,0,201587|201935|1627884|1642920|1642949,REG,2026,,1642875,30.0,C,Mobile Big,-0.4462809015103257,Niederhauser 1' Alley Oop Dunk (7 PTS) (Sanders 1 AST),C,Roll + Cut Big,-1.416441802782176,1642920.0,461
