GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,ASSIST_ID
Shot Chart Detail,22500065,22,1641744,Zach Edey,1610612763,Memphis Grizzlies,1,10,15,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,8,4,84,1,0,20251126,NOP,MEM,2250006522,1050,0,1628991|1631246|1641744|1642377|1642907,0,REG,2026,1630180|1630530|1642852,-2.0,,,,,C,Post Scorer,-0.4826320740605615,
Shot Chart Detail,22500065,24,1641744,Zach Edey,1610612763,Memphis Grizzlies,1,10,14,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20251126,NOP,MEM,2250006524,1060,0,1628991|1631246|1641744|1642377|1642907,0,REG,2026,1642852,0.0,C,Anchor Big,0.1739282919829647,Edey Putback Layup (2 PTS),C,Post Scorer,-0.4826320740605615,
Shot Chart Detail,22500065,50,1641744,Zach Edey,1610612763,Memphis Grizzlies,1,8,16,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,-1,1,1,20251126,NOP,MEM,2250006550,2240,0,1628991|1631246|1641744|1642377|1642907,1,REG,2026,1642852,4.0,C,Anchor Big,0.1739282919829647,Edey Alley Oop Dunk (4 PTS) (Williams Jr. 4 AST),C,Post Scorer,-0.4826320740605615,1631246.0
Shot Chart Detail,22500065,217,1641744,Zach Edey,1610612763,Memphis Grizzlies,2,9,35,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-26,73,1,1,20251126,NOP,MEM,22500065217,8650,0,1628991|1629723|1631246|1641744|1642907,1,REG,2026,1631121,-15.0,SG,Chaser,0.7641031807152265,Edey 8' Floating Jump Shot (6 PTS) (Coward 1 AST),C,Post Scorer,-0.4826320740605615,1642907.0
Shot Chart Detail,22500065,371,1641744,Zach Edey,1610612763,Memphis Grizzlies,3,11,39,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-33,258,1,0,20251126,NOP,MEM,22500065371,14610,0,1628991|1631246|1641744|1642377|1642907,0,REG,2026,1630530,-15.0,SF,Chaser,-1.0025197308892326,MISS Edey 26' 3PT Jump Shot,C,Post Scorer,-0.4826320740605615,
Shot Chart Detail,22500065,417,1641744,Zach Edey,1610612763,Memphis Grizzlies,3,6,17,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,34,20,1,1,20251126,NOP,MEM,22500065417,17830,0,1630583|1631246|1641744|1642377|1642907,1,REG,2026,1630180,-3.0,SF,Helper,-1.11420722801318,Edey 4' Turnaround Hook Shot (8 PTS) (Aldama 2 AST),C,Post Scorer,-0.4826320740605615,1630583.0
Shot Chart Detail,22500065,421,1641744,Zach Edey,1610612763,Memphis Grizzlies,3,5,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,12,1,1,20251126,NOP,MEM,22500065421,18180,0,1630583|1631246|1641744|1642377|1642907,1,REG,2026,1642877,-4.0,SG,Point of Attack,0.0875188014543583,Edey 2' Layup (10 PTS) (Williams Jr. 12 AST),C,Post Scorer,-0.4826320740605615,1631246.0
Shot Chart Detail,22500065,427,1641744,Zach Edey,1610612763,Memphis Grizzlies,3,4,52,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20251126,NOP,MEM,22500065427,18680,0,1630583|1631246|1641744|1642377|1642907,0,REG,2026,1642274,-7.0,C,Mobile Big,0.555943788747242,MISS Edey Tip Layup Shot,C,Post Scorer,-0.4826320740605615,
Shot Chart Detail,22500065,537,1641744,Zach Edey,1610612763,Memphis Grizzlies,4,10,18,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,37,49,1,0,20251126,NOP,MEM,22500065537,22620,0,1628991|1629723|1631246|1641744|1642907,0,REG,2026,1642852|1642847,-8.0,,,,,C,Post Scorer,-0.4826320740605615,
Shot Chart Detail,22500065,541,1641744,Zach Edey,1610612763,Memphis Grizzlies,4,9,59,Made Shot,Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-23,10,1,1,20251126,NOP,MEM,22500065541,22810,0,1628991|1629723|1631246|1641744|1642907,1,REG,2026,1631121|1642847,-6.0,,,,,C,Post Scorer,-0.4826320740605615,1628991.0
