GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,DEF_POSITION,DEF_ROLE,D_LEBRON,OFF_POSITION,OFF_ROLE,O_LEBRON
Shot Chart Detail,22400324,420,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,2,3,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,16,1,1,20241204,LAC,MIN,22400324420,20370,0,203944|1628978|1629638|1629675|1631169,1,REG,2025,1642280,SF,Helper,-0.3362641924416259,SG,Primary Ball Handler,-0.4379056766882777
Shot Chart Detail,22400324,441,1629638,Nickeil Alexander-Walker,1610612750,Minnesota Timberwolves,3,0,29,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,27,4,272,1,0,20241204,LAC,MIN,22400324441,21310,0,203944|1628978|1629638|1629675|1631169,0,REG,2025,1642280,SF,Helper,-0.3362641924416259,SG,Primary Ball Handler,-0.4379056766882777
Shot Chart Detail,22400324,558,1630227,Daishen Nix,1610612750,Minnesota Timberwolves,4,5,32,Missed Shot,Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,24,235,79,1,0,20241204,LAC,MIN,22400324558,25480,0,1628408|1630227|1630545|1630568|1631169,0,REG,2025,1642280,SF,Helper,-0.3362641924416259,PG,Low Minute,-0.0706405498034285
Shot Chart Detail,22400324,605,1630545,Terrence Shannon Jr.,1610612750,Minnesota Timberwolves,4,1,40,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,6,9,1,0,20241204,LAC,MIN,22400324605,27800,0,1628408|1630227|1630545|1630568|1631169,0,REG,2025,1642353|1642280,,,,SG,Athletic Finisher,-1.2613007295472816
Shot Chart Detail,22400324,608,1631169,Josh Minott,1610612750,Minnesota Timberwolves,4,1,29,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-4,21,1,1,20241204,LAC,MIN,22400324608,27910,0,1628408|1630227|1630545|1630568|1631169,1,REG,2025,1641757|1642280,,,,SF,Movement Shooter,-0.813315085109205
Shot Chart Detail,22401111,601,1631232,Keion Brooks Jr.,1610612740,New Orleans Pelicans,4,1,10,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-228,57,1,0,20250402,LAC,NOP,22401111601,28100,0,203901|1630526|1631232|1631288|1631311,0,REG,2025,1642280,SF,Helper,-0.3362641924416259,SF,Stationary Shooter,-1.5952679691472624
Shot Chart Detail,22401111,605,1631288,Jamal Cain,1610612740,New Orleans Pelicans,4,0,48,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-9,3,1,1,20250402,LAC,NOP,22401111605,28320,0,203901|1630526|1631232|1631288|1631311,1,REG,2025,1642280,SF,Helper,-0.3362641924416259,SF,Movement Shooter,-1.4764348088883918
Shot Chart Detail,22401127,574,1630702,Jaden Hardy,1610612742,Dallas Mavericks,4,3,31,Made Shot,Fadeaway Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-64,50,1,1,20250404,LAC,DAL,22401127574,26690,0,203939|1630230|1630539|1630702|1631108,0,REG,2025,1629234|1642280,,,,SG,Secondary Ball Handler,-1.1724322154994742
Shot Chart Detail,22401155,612,1631104,Blake Wesley,1610612759,San Antonio Spurs,4,0,29,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,14,1,0,20250408,LAC,SAS,22401155612,28510,0,1629162|1630561|1631103|1631104|1631127,0,REG,2025,1642280,SF,Helper,-0.3362641924416259,SG,Secondary Ball Handler,-1.6857854944630468
Shot Chart Detail,22401155,624,1630561,David Duke Jr.,1610612759,San Antonio Spurs,4,0,4,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-227,21,1,1,20250408,LAC,SAS,22401155624,28760,0,1629162|1630561|1631103|1631104|1631127,1,REG,2025,1642280,SF,Helper,-0.3362641924416259,SG,Low Minute,-0.2422596487527752
