GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON,ASSIST_ID,opp_team,OPP_ID
Shot Chart Detail,22500082,16,1627742,Brandon Ingram,1610612761,Toronto Raptors,1,11,7,Made Shot,Driving Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,15,17,1,1,20251022,ATL,TOR,2250008216,530,0,1627742|1627751|1629628|1630193|1630567,1,REG,2026,204001,0.0,C,Mobile Big,0.3727255934353251,Ingram 2' Driving Finger Roll Layup (2 PTS) (Barnes 1 AST),SF,Shot Creator,0.3739866051852277,1630567.0,ATL,1610612737.0
Shot Chart Detail,22500082,26,1627742,Brandon Ingram,1610612761,Toronto Raptors,1,10,44,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2,42,1,0,20251022,ATL,TOR,2250008226,760,0,1627742|1627751|1629628|1630193|1630567,0,REG,2026,204001,-2.0,C,Mobile Big,0.3727255934353251,MISS Ingram 4' Driving Layup,SF,Shot Creator,0.3739866051852277,,ATL,1610612737.0
Shot Chart Detail,22500082,28,1629628,RJ Barrett,1610612761,Toronto Raptors,1,10,41,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,4,16,1,1,20251022,ATL,TOR,2250008228,790,0,1627742|1627751|1629628|1630193|1630567,0,REG,2026,1630552,0.0,SF,Helper,0.8978153059245987,Barrett 2' Putback Layup (2 PTS),SF,Movement Shooter,0.9500875748656687,,ATL,1610612737.0
Shot Chart Detail,22500082,31,1629628,RJ Barrett,1610612761,Toronto Raptors,1,10,13,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-150,207,1,1,20251022,ATL,TOR,2250008231,1070,0,1627742|1627751|1629628|1630193|1630567,1,REG,2026,1630552,3.0,SF,Helper,0.8978153059245987,Barrett 26' 3PT Jump Shot (5 PTS) (Barnes 2 AST),SF,Movement Shooter,0.9500875748656687,1630567.0,ATL,1610612737.0
Shot Chart Detail,22500082,38,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,9,43,Missed Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-13,8,1,0,20251022,ATL,TOR,2250008238,1370,0,1627742|1627751|1629628|1630193|1630567,0,REG,2026,1630552,1.0,SF,Helper,0.8978153059245987,MISS Barnes 2' Driving Reverse Layup,PF,Shot Creator,0.9615845553513166,,ATL,1610612737.0
Shot Chart Detail,22500082,43,1630193,Immanuel Quickley,1610612761,Toronto Raptors,1,9,30,Missed Shot,Running Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,145,204,1,0,20251022,ATL,TOR,2250008243,1500,0,1627742|1627751|1629628|1630193|1630567,0,REG,2026,1642258,1.0,SF,Helper,0.2330339632905279,MISS Quickley 25' 3PT Running Jump Shot,PG,Primary Ball Handler,0.9527127331898236,,ATL,1610612737.0
Shot Chart Detail,22500082,47,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,9,9,Made Shot,Running Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,5,11,1,1,20251022,ATL,TOR,2250008247,1710,0,1627742|1627751|1629628|1630193|1630567,1,REG,2026,1629027,3.0,PG,Point of Attack,-0.4279088785016169,Barnes 1' Running Dunk (2 PTS) (Quickley 1 AST),PF,Shot Creator,0.9615845553513166,1630193.0,ATL,1610612737.0
Shot Chart Detail,22500082,51,1630567,Scottie Barnes,1610612761,Toronto Raptors,1,8,53,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-10,12,1,0,20251022,ATL,TOR,2250008251,1870,0,1627742|1627751|1629628|1630193|1630567,0,REG,2026,1630552,1.0,SF,Helper,0.8978153059245987,Porzingis BLOCK (1 BLK),PF,Shot Creator,0.9615845553513166,,ATL,1610612737.0
Shot Chart Detail,22500082,54,1627742,Brandon Ingram,1610612761,Toronto Raptors,1,8,42,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,37,115,1,0,20251022,ATL,TOR,2250008254,1980,0,1627742|1627751|1629628|1630193|1630567,0,REG,2026,204001,1.0,C,Mobile Big,0.3727255934353251,MISS Ingram 12' Pullup Jump Shot,SF,Shot Creator,0.3739866051852277,,ATL,1610612737.0
Shot Chart Detail,22500082,56,1629628,RJ Barrett,1610612761,Toronto Raptors,1,8,37,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,165,186,1,1,20251022,ATL,TOR,2250008256,2030,0,1627742|1627751|1629628|1630193|1630567,0,REG,2026,1629027,4.0,PG,Point of Attack,-0.4279088785016169,Barrett 25' 3PT Jump Shot (8 PTS),SF,Movement Shooter,0.9500875748656687,,ATL,1610612737.0
Shot Chart Detail,22500082,61,1630193,Immanuel Quickley,1610612761,Toronto Raptors,1,8,20,Made Shot,Driving Floating Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,5,75,1,1,20251022,ATL,TOR,2250008261,2200,0,1627742|1627751|1629628|1630193|1630567,0,REG,2026,1629027,6.0,PG,Point of Attack,-0.4279088785016169,Quickley 8' Driving Floating Jump Shot (2 PTS),PG,Primary Ball Handler,0.9527127331898236,,ATL,1610612737.0
Shot Chart Detail,22500082,64,1630193,Immanuel Quickley,1610612761,Toronto Raptors,1,8,6,Missed Shot,Running Jump Shot,3PT Field Goal,Right Corner 3,Right Side(R),24+ ft.,22,224,26,1,0,20251022,ATL,TOR,2250008264,2340,0,1627742|1627751|1629628|1630193|1630567,0,REG,2026,,,,,,,PG,Primary Ball Handler,0.9527127331898236,,ATL,1610612737.0
Shot Chart Detail,22500082,68,1627742,Brandon Ingram,1610612761,Toronto Raptors,1,7,32,Made Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,13,117,1,1,20251022,ATL,TOR,2250008268,2680,0,1627742|1627751|1629628|1630193|1630567,1,REG,2026,204001,6.0,C,Mobile Big,0.3727255934353251,Ingram 12' Pullup Jump Shot (4 PTS) (Barnes 3 AST),SF,Shot Creator,0.3739866051852277,1630567.0,ATL,1610612737.0
Shot Chart Detail,22500082,78,1627742,Brandon Ingram,1610612761,Toronto Raptors,1,6,50,Missed Shot,Driving Floating Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,8,86,26,1,0,20251022,ATL,TOR,2250008278,3100,0,1627742|1627751|1629628|1630193|1630567,0,REG,2026,1642258,4.0,SF,Helper,0.2330339632905279,MISS Ingram 9' Driving Floating Jump Shot,SF,Shot Creator,0.3739866051852277,,ATL,1610612737.0
Shot Chart Detail,22500082,97,1627742,Brandon Ingram,1610612761,Toronto Raptors,1,6,17,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,11,11,112,1,1,20251022,ATL,TOR,2250008297,3430,0,1627742|1630193|1630534|1630572|1641711,0,REG,2026,204001,4.0,C,Mobile Big,0.3727255934353251,Ingram 11' Step Back Jump Shot (6 PTS),SF,Shot Creator,0.3739866051852277,,ATL,1610612737.0
Shot Chart Detail,22500082,105,1630534,Ochai Agbaji,1610612761,Toronto Raptors,1,5,43,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,218,123,1,0,20251022,ATL,TOR,22500082105,3770,0,1627742|1630193|1630534|1630572|1641711,0,REG,2026,,,,,,,SG,Stationary Shooter,-1.556731664540852,,ATL,1610612737.0
Shot Chart Detail,22500082,114,1641711,Gradey Dick,1610612761,Toronto Raptors,1,4,49,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,16,1,0,20251022,ATL,TOR,22500082114,4310,0,1627742|1630193|1630534|1630572|1641711,0,REG,2026,1630552,1.0,SF,Helper,0.8978153059245987,MISS Dick 3PT Jump Shot,SG,Off Screen Shooter,-0.6317510728023374,,ATL,1610612737.0
