PLAYER_ID,PLAYER_NAME,SHOT_ID,GRID_TYPE,GAME_ID,GAME_EVENT_ID,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,PLAYERS_ON,assisted,season_type,year,DEF_ID,DEF_POSITION,DEF_ROLE,D_LEBRON,OFF_POSITION,OFF_ROLE,O_LEBRON,opp_team,OPP_ID
1626157,Karl-Anthony Towns,2170001110,Shot Chart Detail,21700011,10,1610612750,Minnesota Timberwolves,1,11,14,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,20,-113,169,1,0,20171018,SAS,MIN,|1626157|201952|201959|202710|203952,0,REG,2018,200746,C,Anchor Big,0.55,C,Post Scorer,3.32,SAS,1610612759.0
202710,Jimmy Butler,2170001112,Shot Chart Detail,21700011,12,1610612750,Minnesota Timberwolves,1,11,9,Made Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,25,199,152,1,1,20171018,SAS,MIN,|1626157|201952|201959|202710|203952,1,REG,2018,201980|2200,,,,SG,Shot Creator,3.1,SAS,1610612759.0
202710,Jimmy Butler,2170001116,Shot Chart Detail,21700011,16,1610612750,Minnesota Timberwolves,1,10,32,Missed Shot,Driving Reverse Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,-11,6,1,0,20171018,SAS,MIN,|1626157|201952|201959|202710|203952,0,REG,2018,201980|2200,,,,SG,Shot Creator,3.1,SAS,1610612759.0
201959,Taj Gibson,2170001121,Shot Chart Detail,21700011,21,1610612750,Minnesota Timberwolves,1,10,21,Missed Shot,Jump Shot,,Left Corner 3,Left Side(L),24+ ft.,22,-225,16,1,0,20171018,SAS,MIN,|1626157|201952|201959|202710|203952,0,REG,2018,201980,SG,Wing Stopper,1.25,PF,Post Scorer,-0.02,SAS,1610612759.0
201959,Taj Gibson,2170001125,Shot Chart Detail,21700011,25,1610612750,Minnesota Timberwolves,1,9,59,Missed Shot,Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,-16,-1,1,0,20171018,SAS,MIN,|1626157|201952|201959|202710|203952,0,REG,2018,201980,SG,Wing Stopper,1.25,PF,Post Scorer,-0.02,SAS,1610612759.0
201959,Taj Gibson,2170001128,Shot Chart Detail,21700011,28,1610612750,Minnesota Timberwolves,1,9,51,Made Shot,Jump Shot,,Mid-Range,Right Side(R),8-16 ft.,15,154,4,1,1,20171018,SAS,MIN,|1626157|201952|201959|202710|203952,1,REG,2018,2200,C,Anchor Big,1.23,PF,Post Scorer,-0.02,SAS,1610612759.0
1626157,Karl-Anthony Towns,2170001131,Shot Chart Detail,21700011,31,1610612750,Minnesota Timberwolves,1,9,13,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,16,-129,100,1,0,20171018,SAS,MIN,|1626157|201952|201959|202710|203952,0,REG,2018,200746,C,Anchor Big,0.55,C,Post Scorer,3.32,SAS,1610612759.0
202710,Jimmy Butler,2170001141,Shot Chart Detail,21700011,41,1610612750,Minnesota Timberwolves,1,8,19,Made Shot,Pullup Jump shot,,Above the Break 3,Right Side Center(RC),24+ ft.,24,166,185,1,1,20171018,SAS,MIN,|1626157|201952|201959|202710|203952,1,REG,2018,1627749,PG,Point of Attack,2.0,SG,Shot Creator,3.1,SAS,1610612759.0
203952,Andrew Wiggins,2170001148,Shot Chart Detail,21700011,48,1610612750,Minnesota Timberwolves,1,7,57,Made Shot,Jump Shot,,Above the Break 3,Right Side Center(RC),24+ ft.,28,104,260,1,1,20171018,SAS,MIN,|1626157|201952|201959|202710|203952,1,REG,2018,203937,SF,Wing Stopper,2.26,SF,Shot Creator,0.96,SAS,1610612759.0
201952,Jeff Teague,2170001152,Shot Chart Detail,21700011,52,1610612750,Minnesota Timberwolves,1,7,33,Missed Shot,Pullup Jump shot,,Above the Break 3,Center(C),24+ ft.,25,70,250,1,0,20171018,SAS,MIN,|1626157|201952|201959|202710|203952,0,REG,2018,1627749,PG,Point of Attack,2.0,PG,Shot Creator,1.22,SAS,1610612759.0
203952,Andrew Wiggins,2170001157,Shot Chart Detail,21700011,57,1610612750,Minnesota Timberwolves,1,7,5,Missed Shot,Jump Shot,,Mid-Range,Left Side Center(LC),16-24 ft.,17,-135,117,1,0,20171018,SAS,MIN,|1626157|201952|201959|202710|203952,0,REG,2018,201980,SG,Wing Stopper,1.25,SF,Shot Creator,0.96,SAS,1610612759.0
1626157,Karl-Anthony Towns,2170001164,Shot Chart Detail,21700011,64,1610612750,Minnesota Timberwolves,1,6,35,Made Shot,Driving Floating Jump Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,24,1,1,20171018,SAS,MIN,|1626157|201952|201959|202710|203952,1,REG,2018,200746,C,Anchor Big,0.55,C,Post Scorer,3.32,SAS,1610612759.0
202710,Jimmy Butler,2170001168,Shot Chart Detail,21700011,68,1610612750,Minnesota Timberwolves,1,6,0,Made Shot,Driving Layup Shot,,Restricted Area,Center(C),Less Than 8 ft.,1,-4,11,1,1,20171018,SAS,MIN,|1626157|201952|201959|202710|203952,0,REG,2018,200746,C,Anchor Big,0.55,SG,Shot Creator,3.1,SAS,1610612759.0
202710,Jimmy Butler,2170001187,Shot Chart Detail,21700011,87,1610612750,Minnesota Timberwolves,1,4,52,Missed Shot,Turnaround Jump Shot,,Mid-Range,Right Side(R),16-24 ft.,17,153,79,1,0,20171018,SAS,MIN,|201952|201959|202710|203476|203952,0,REG,2018,201988,PG,Point of Attack,-0.59,SG,Shot Creator,3.1,SAS,1610612759.0
