GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM,SHOT_ID,time,extra,PLAYERS_ON,assisted,season_type,year,DEF_ID,score_margin,DEF_POSITION,DEF_ROLE,D_LEBRON,dsc,OFF_POSITION,OFF_ROLE,O_LEBRON
Shot Chart Detail,41900171,182,201145,Jeff Green,1610612745,Houston Rockets,2,11,6,Made Shot,Step Back Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,13,-12,131,1,1,20200818,HOU,OKC,41900171182,7740,0,200782|201145|201569|203085|203463,0,PS,2020,1629647,10.0,PF,Helper,0.44,Green 13' Step Back Jump Shot (7 PTS),PF-C,Athletic Finisher,-1.29
Shot Chart Detail,41900171,195,1627863,Danuel House Jr.,1610612745,Houston Rockets,2,9,21,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,14,13,1,1,20200818,HOU,OKC,41900171195,8790,0,200782|201569|203085|203496|1627863,1,PS,2020,1629647,17.0,PF,Helper,0.44,House Jr. 2' Cutting Layup Shot (5 PTS) (Green 1 AST),SF,Movement Shooter,0.26
Shot Chart Detail,41900171,476,201569,Eric Gordon,1610612745,Houston Rockets,3,0,44,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,8,1,0,20200818,HOU,OKC,41900171476,21160,0,201145|201569|203085|203463|203496,0,PS,2020,1629647|203457,20.0,,,,,SF,Movement Shooter,0.69
Shot Chart Detail,41900171,506,203496,Robert Covington,1610612745,Houston Rockets,4,10,45,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-35,24,1,0,20200818,HOU,OKC,41900171506,22350,0,201145|201569|203085|203463|203496,0,PS,2020,1629647|1628977,18.0,,,,,PF-C,Movement Shooter,-0.34
Shot Chart Detail,41900171,531,203085,Austin Rivers,1610612745,Houston Rockets,4,9,20,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,152,199,1,0,20200818,HOU,OKC,41900171531,23200,0,200782|201145|201569|203085|1627863,0,PS,2020,1629647,17.0,PF,Helper,0.44,MISS Rivers 25' 3PT Pullup Jump Shot,SG,Shot Creator,-0.11
Shot Chart Detail,41900171,552,200782,P.J. Tucker,1610612745,Houston Rockets,4,7,54,Missed Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-226,-1,1,0,20200818,HOU,OKC,41900171552,24060,0,200782|201569|201935|203496|1627863,0,PS,2020,1629647,19.0,PF,Helper,0.44,MISS Tucker 3PT Jump Shot,PF,Athletic Finisher,-1.42
Shot Chart Detail,41900171,654,203496,Robert Covington,1610612745,Houston Rockets,4,0,21,Missed Shot,Pullup Jump shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-144,201,1,0,20200818,HOU,OKC,41900171654,28590,0,201960|203085|203496|203998|1626187,0,PS,2020,1629647,15.0,PF,Helper,0.44,MISS Covington 25' 3PT Pullup Jump Shot,PF-C,Movement Shooter,-0.34
Shot Chart Detail,41900172,128,201935,James Harden,1610612745,Houston Rockets,1,2,1,Missed Shot,Step Back Jump shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,29,139,260,1,0,20200820,HOU,OKC,41900172128,5990,0,201145|201935|203085|203463|203496,0,PS,2020,1629647,0.0,PF,Helper,0.44,MISS Harden 29' 3PT Step Back Jump Shot,SG,Shot Creator,6.9
Shot Chart Detail,41900172,132,203463,Ben McLemore,1610612745,Houston Rockets,1,1,35,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,22,-229,-6,1,1,20200820,HOU,OKC,41900172132,6250,0,201145|201935|203085|203463|203496,1,PS,2020,1629647,3.0,PF,Helper,0.44,McLemore 3PT Jump Shot (6 PTS) (Rivers 1 AST),SF,Movement Shooter,0.25
Shot Chart Detail,41900172,151,203496,Robert Covington,1610612745,Houston Rockets,2,11,47,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,26,-174,204,1,0,20200820,HOU,OKC,41900172151,7330,0,201145|201569|203085|203463|203496,0,PS,2020,1629647,5.0,PF,Helper,0.44,MISS Covington 27' 3PT Jump Shot,PF-C,Movement Shooter,-0.34
Shot Chart Detail,41900172,169,201569,Eric Gordon,1610612745,Houston Rockets,2,10,37,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,22,11,1,0,20200820,HOU,OKC,41900172169,8030,0,201145|201569|203085|203496|1627863,0,PS,2020,1629647,3.0,PF,Helper,0.44,MISS Gordon 2' Driving Layup,SF,Movement Shooter,0.69
Shot Chart Detail,41900172,173,203085,Austin Rivers,1610612745,Houston Rockets,2,9,58,Made Shot,Jump Shot,3PT Field Goal,Left Corner 3,Left Side(L),24+ ft.,23,-230,12,1,1,20200820,HOU,OKC,41900172173,8420,0,201145|201569|203085|203496|1627863,0,PS,2020,1629647,3.0,PF,Helper,0.44,Rivers 3PT Jump Shot (6 PTS),SG,Shot Creator,-0.11
